ID,ParentItemID,LegacySlotIndex,SpellID,TriggerType,Charges,CoolDownMSec,SpellCategoryID,CategoryCoolDownMSec
14041,71923,0,483,0,-1,-1,0,-1
14042,71923,1,101779,6,0,-1,0,-1
14043,71924,0,483,0,-1,-1,0,-1
14044,71924,1,101780,6,0,-1,0,-1
14045,71925,0,483,0,-1,-1,0,-1
14046,71925,1,101781,6,0,-1,0,-1
14047,71926,0,483,0,-1,-1,0,-1
14048,71926,1,101782,6,0,-1,0,-1
14049,71927,0,483,0,-1,-1,0,-1
14050,71927,1,101783,6,0,-1,0,-1
14051,71928,0,483,0,-1,-1,0,-1
14052,71928,1,101784,6,0,-1,0,-1
14053,71929,0,483,0,-1,-1,0,-1
14054,71929,1,101785,6,0,-1,0,-1
14055,71930,0,483,0,-1,-1,0,-1
14056,71930,1,101786,6,0,-1,0,-1
14057,71931,0,483,0,-1,-1,0,-1
14058,71931,1,101787,6,0,-1,0,-1
14059,71932,0,483,0,-1,-1,0,-1
14060,71932,1,101788,6,0,-1,0,-1
14061,71933,0,483,0,-1,-1,0,-1
14062,71933,1,101789,6,0,-1,0,-1
14063,71934,0,483,0,-1,-1,0,-1
14064,71934,1,101790,6,0,-1,0,-1
14065,71935,0,483,0,-1,-1,0,-1
14066,71935,1,101791,6,0,-1,0,-1
14067,71936,0,483,0,-1,-1,0,-1
14068,71936,1,101792,6,0,-1,0,-1
14069,71937,0,483,0,-1,-1,0,-1
14070,71937,1,101793,6,0,-1,0,-1
14071,71938,0,483,0,-1,-1,0,-1
14072,71938,1,101794,6,0,-1,0,-1
14073,71939,0,483,0,-1,-1,0,-1
14074,71939,1,101795,6,0,-1,0,-1
14075,71940,0,483,0,-1,-1,0,-1
14076,71940,1,101796,6,0,-1,0,-1
14077,71941,0,483,0,-1,-1,0,-1
14078,71941,1,101797,6,0,-1,0,-1
14079,71942,0,483,0,-1,-1,0,-1
14080,71942,1,101798,6,0,-1,0,-1
14081,71943,0,483,0,-1,-1,0,-1
14082,71943,1,101799,6,0,-1,0,-1
14083,71944,0,483,0,-1,-1,0,-1
14084,71944,1,101800,6,0,-1,0,-1
14085,71945,0,483,0,-1,-1,0,-1
14086,71945,1,101801,6,0,-1,0,-1
14087,71946,0,483,0,-1,-1,0,-1
14088,71946,1,101802,6,0,-1,0,-1
14089,71947,0,483,0,-1,-1,0,-1
14090,71947,1,101803,6,0,-1,0,-1
14091,71948,0,483,0,-1,-1,0,-1
14092,71948,1,101804,6,0,-1,0,-1
14093,71949,0,101805,0,-1,-1,0,-1
14094,71950,0,102058,0,-1,1000,0,-1
14095,71954,0,55884,0,-1,-1,330,3000
14096,71954,1,101821,6,0,-1,0,-1
14097,71955,0,483,0,-1,-1,0,-1
14098,71955,1,101823,6,0,-1,0,-1
14099,71956,0,483,0,-1,-1,0,-1
14100,71956,1,101824,6,0,-1,0,-1
14101,71957,0,483,0,-1,-1,0,-1
14102,71957,1,101828,6,0,-1,0,-1
14103,71958,0,483,0,-1,-1,0,-1
14104,71958,1,101825,6,0,-1,0,-1
14105,71959,0,483,0,-1,-1,0,-1
14106,71959,1,101826,6,0,-1,0,-1
14107,71960,0,483,0,-1,-1,0,-1
14108,71960,1,101827,6,0,-1,0,-1
14109,71964,0,101845,0,-4,0,0,-1
14110,71965,0,483,0,-1,-1,0,-1
14111,71965,1,73623,6,0,-1,0,-1
14112,71967,0,101847,0,-1,0,0,-1
14113,71969,0,101612,0,0,-1,0,-1
14114,71970,0,122350,0,-1,-1,0,-1
14115,71971,0,101863,0,-1,0,0,-1
14116,71972,0,101868,0,0,0,0,-1
14117,71977,0,101874,0,0,0,0,-1
14118,71978,0,101883,0,0,0,0,-1
14119,71999,0,483,0,-1,-1,0,-1
14120,71999,1,101933,6,0,-1,0,-1
14121,72000,0,483,0,-1,-1,0,-1
14122,72000,1,101920,6,0,-1,0,-1
14123,72001,0,483,0,-1,-1,0,-1
14124,72001,1,101924,6,0,-1,0,-1
14125,72002,0,483,0,-1,-1,0,-1
14126,72002,1,101921,6,0,-1,0,-1
14127,72003,0,483,0,-1,-1,0,-1
14128,72003,1,101922,6,0,-1,0,-1
14129,72004,0,483,0,-1,-1,0,-1
14130,72004,1,101923,6,0,-1,0,-1
14131,72005,0,483,0,-1,-1,0,-1
14132,72005,1,101934,6,0,-1,0,-1
14133,72006,0,483,0,-1,-1,0,-1
14134,72006,1,101935,6,0,-1,0,-1
14135,72007,0,483,0,-1,-1,0,-1
14136,72007,1,101936,6,0,-1,0,-1
14137,72008,0,483,0,-1,-1,0,-1
14138,72008,1,101937,6,0,-1,0,-1
14139,72009,0,483,0,-1,-1,0,-1
14140,72009,1,101939,6,0,-1,0,-1
14141,72010,0,483,0,-1,-1,0,-1
14142,72010,1,101940,6,0,-1,0,-1
14143,72011,0,483,0,-1,-1,0,-1
14144,72011,1,101941,6,0,-1,0,-1
14145,72012,0,483,0,-1,-1,0,-1
14146,72012,1,101925,6,0,-1,0,-1
14147,72013,0,483,0,-1,-1,0,-1
14148,72013,1,101928,6,0,-1,0,-1
14149,72014,0,483,0,-1,-1,0,-1
14150,72014,1,101929,6,0,-1,0,-1
14151,72015,0,483,0,-1,-1,0,-1
14152,72015,1,101931,6,0,-1,0,-1
14153,72016,0,483,0,-1,-1,0,-1
14154,72016,1,101932,6,0,-1,0,-1
14155,72017,0,101612,0,-1,-1,0,-1
14156,72018,0,101985,0,-1,0,0,-1
14157,72025,0,483,0,-1,-1,0,-1
14158,72025,1,10542,6,0,-1,0,-1
14159,72026,0,483,0,-1,-1,0,-1
14160,72026,1,10533,6,0,-1,0,-1
14161,72027,0,483,0,-1,-1,0,-1
14162,72027,1,10564,6,0,-1,0,-1
14163,72028,0,483,0,-1,-1,0,-1
14164,72028,1,10554,6,0,-1,0,-1
14165,72029,0,483,0,-1,-1,0,-1
14166,72029,1,10525,6,0,-1,0,-1
14167,72030,0,483,0,-1,-1,0,-1
14168,72030,1,10568,6,0,-1,0,-1
14169,72033,0,483,0,-1,-1,0,-1
14170,72033,1,10570,6,0,-1,0,-1
14171,72042,0,55884,0,-1,-1,0,-1
14172,72042,1,101986,6,0,-1,0,-1
14173,72043,0,101988,0,0,0,0,-1
14174,72045,0,55884,0,-1,-1,0,-1
14175,72045,1,101989,6,0,-1,0,-1
14176,72048,0,101993,0,-1,0,0,-1
14177,72049,0,101992,0,-1,0,0,-1
14178,72052,0,102221,0,-1,0,0,-1
14179,72056,0,102050,0,-1,0,0,-1
14180,72057,0,102053,0,-1,0,0,-1
14181,72068,0,55884,0,-1,-1,0,-1
14182,72068,1,98736,6,0,-1,0,-1
14183,72070,0,33996,0,-1,0,0,0
14184,72109,0,106299,0,0,6000,0,-1
14185,72110,0,101838,0,0,0,0,-1
14186,72134,0,55884,0,-1,-1,0,-1
14187,72134,1,102317,6,0,-1,0,-1
14188,72140,0,55884,0,-1,-1,330,3000
14189,72140,1,102346,6,0,-1,0,-1
14190,72145,0,55884,0,-1,-1,330,3000
14191,72145,1,102349,6,0,-1,0,-1
14192,72146,0,55884,0,-1,-1,330,3000
14193,72146,1,102350,6,0,-1,0,-1
14194,72153,0,55884,0,-1,-1,0,-1
14195,72153,1,102353,6,0,-1,0,-1
14196,72159,0,102362,0,0,1800000,0,-1
14197,72161,0,102365,0,0,1800000,0,-1
14198,72162,0,102366,0,-1,0,0,0
14199,72304,1,102441,0,0,120000,1141,20000
14200,72309,1,102440,1,0,0,0,0
14201,72333,0,62459,1,0,-1,0,-1
14202,72337,0,61252,1,0,-1,0,-1
14203,72345,0,33830,1,0,-1,0,-1
14204,72353,0,33830,1,0,-1,0,-1
14205,72359,1,102438,0,0,120000,1190,20000
14206,72360,1,102438,0,0,120000,1190,20000
14207,72361,1,102438,0,0,120000,1190,20000
14208,72369,0,61255,1,0,-1,0,-1
14209,72373,0,44301,1,0,-1,0,-1
14210,72379,0,44300,1,0,-1,0,-1
14211,72390,0,38522,1,0,-1,0,-1
14212,72400,0,44297,1,0,-1,0,-1
14213,72405,0,44297,1,0,-1,0,-1
14214,72410,0,42292,0,0,120000,1182,120000
14215,72411,0,42292,0,0,120000,1182,120000
14216,72412,0,42292,0,0,120000,1182,120000
14217,72413,0,42292,0,0,120000,1182,120000
14218,72414,0,42292,0,0,120000,1182,120000
14219,72415,0,42292,0,0,120000,1182,120000
14220,72423,0,61249,1,0,-1,0,-1
14221,72433,0,32973,1,0,-1,0,-1
14222,72438,0,32973,1,0,-1,0,-1
14223,72444,0,32973,1,0,-1,0,-1
14224,72448,1,102437,0,0,120000,1141,20000
14225,72449,1,102436,1,0,0,0,0
14226,72450,1,102434,0,0,120000,1141,20000
14227,72455,1,102433,1,0,0,0,0
14228,72459,0,33063,1,0,-1,0,-1
14229,72465,0,22778,1,0,-1,0,-1
14230,72575,0,55884,0,-1,-1,330,3000
14231,72575,1,102488,6,0,-1,0,-1
14232,72578,0,102375,0,0,3000,0,-1
14233,72582,0,55884,0,-1,-1,330,3000
14234,72582,1,102514,6,0,-1,0,-1
14235,72583,0,102522,0,0,15000,0,-1
14236,72897,0,102658,1,0,0,0,-1
14237,72898,0,102663,1,0,0,0,-1
14238,72898,1,109908,0,0,300000,0,0
14239,72899,0,102665,1,0,0,0,-1
14240,72899,1,109888,0,0,180000,0,0
14241,72900,0,102666,1,0,0,0,-1
14242,72901,0,102661,1,0,0,0,-1
14243,72901,1,110008,0,0,300000,0,0
14244,72985,0,102694,0,-1,0,150,1000
14245,72986,0,102695,0,-1,0,150,1000
14246,73042,0,102776,1,0,-1,0,-1
14247,73060,0,102778,1,0,-1,0,-1
14248,73061,0,102776,1,0,60000,0,20000
14249,73062,0,102775,1,0,-1,0,-1
14250,73063,0,102780,1,0,-1,0,-1
14251,73064,0,102777,1,0,-1,0,-1
14252,73065,0,102745,1,0,-1,0,-1
14253,73066,0,102779,1,0,-1,0,-1
14254,73067,0,102776,1,0,-1,0,-1
14255,73068,0,102743,1,0,-1,0,-1
14256,73069,0,102750,0,0,5000,0,-1
14257,73093,0,102797,1,0,-1,0,-1
14258,73101,0,102745,1,0,-1,0,-1
14259,73104,0,102779,1,0,-1,0,-1
14260,73106,0,102745,1,0,-1,0,-1
14261,73109,0,102779,1,0,-1,0,-1
14262,73111,0,102777,1,0,-1,0,-1
14263,73114,0,102780,1,0,-1,0,-1
14264,73116,0,102745,1,0,-1,0,-1
14265,73119,0,102779,1,0,-1,0,-1
14266,73121,0,102776,1,0,-1,0,-1
14267,73124,0,102743,1,0,-1,0,-1
14268,73126,0,102777,1,0,-1,0,-1
14269,73129,0,102780,1,0,-1,0,-1
14270,73132,0,102743,1,0,-1,0,-1
14271,73135,0,102776,1,0,-1,0,-1
14272,73137,0,102779,1,0,-1,0,-1
14273,73140,0,102745,1,0,-1,0,-1
14274,73142,0,102780,1,0,-1,0,-1
14275,73145,0,102777,1,0,-1,0,-1
14276,73147,0,102743,1,0,-1,0,-1
14277,73150,0,102776,1,0,-1,0,-1
14278,73154,0,102776,1,0,60000,0,20000
14279,73155,0,102775,1,0,-1,0,-1
14280,73157,0,102778,1,0,-1,0,-1
14281,73160,0,102776,1,0,-1,0,-1
14282,73164,0,102776,1,0,60000,0,20000
14283,73165,0,102775,1,0,-1,0,-1
14284,73167,0,102778,1,0,-1,0,-1
14285,73170,0,102776,1,0,-1,0,-1
14286,73207,1,100707,1,0,-1,0,-1
14287,73208,1,100707,1,0,-1,0,-1
14288,73209,1,100707,1,0,-1,0,-1
14289,73210,1,100707,1,0,-1,0,-1
14290,73211,1,100707,1,0,-1,0,-1
14291,73212,1,109239,1,0,-1,0,-1
14292,73213,1,109239,1,0,-1,0,-1
14293,73260,0,80169,0,-1,0,11,1000
14294,73369,0,102953,0,0,30000,0,-1
14295,73481,0,22778,1,0,-1,0,-1
14296,73487,0,33063,1,0,-1,0,-1
14297,73491,1,105140,1,0,0,0,0
14298,73496,1,105133,0,0,120000,1141,20000
14299,73497,1,105138,1,0,0,0,0
14300,73498,1,105134,0,0,120000,1141,20000
14301,73505,0,32973,1,0,-1,0,-1
14302,73511,0,32973,1,0,-1,0,-1
14303,73516,0,32973,1,0,-1,0,-1
14304,73526,0,61249,1,0,-1,0,-1
14305,73534,0,42292,0,0,120000,1182,120000
14306,73535,0,42292,0,0,120000,1182,120000
14307,73536,0,42292,0,0,120000,1182,120000
14308,73537,0,42292,0,0,120000,1182,120000
14309,73538,0,42292,0,0,120000,1182,120000
14310,73539,0,42292,0,0,120000,1182,120000
14311,73544,0,44297,1,0,-1,0,-1
14312,73549,0,44297,1,0,-1,0,-1
14313,73559,0,38522,1,0,-1,0,-1
14314,73570,0,44300,1,0,-1,0,-1
14315,73576,0,44301,1,0,-1,0,-1
14316,73583,0,61255,1,0,-1,0,-1
14317,73591,1,105144,0,0,120000,1190,20000
14318,73592,1,105144,0,0,120000,1190,20000
14319,73593,1,105144,0,0,120000,1190,20000
14320,73599,0,33830,1,0,-1,0,-1
14321,73607,0,33830,1,0,-1,0,-1
14322,73615,0,61252,1,0,-1,0,-1
14323,73619,0,62459,1,0,-1,0,-1
14324,73643,1,105136,1,0,0,0,0
14325,73648,1,105132,0,0,120000,1141,20000
14326,73654,0,22778,1,0,-1,0,-1
14327,73660,0,33063,1,0,-1,0,-1
14328,73664,0,32973,1,0,-1,0,-1
14329,73669,0,32973,1,0,-1,0,-1
14330,73674,0,32973,1,0,-1,0,-1
14331,73681,0,61249,1,0,-1,0,-1
14332,73689,0,44297,1,0,-1,0,-1
14333,73694,0,44297,1,0,-1,0,-1
14334,73700,0,38522,1,0,-1,0,-1
14335,73707,0,44300,1,0,-1,0,-1
14336,73713,0,44301,1,0,-1,0,-1
14337,73717,0,61255,1,0,-1,0,-1
14338,73725,0,33830,1,0,-1,0,-1
14339,73731,0,33830,1,0,-1,0,-1
14340,73737,0,61252,1,0,-1,0,-1
14341,73741,0,62459,1,0,-1,0,-1
14342,73762,0,55884,0,-1,-1,0,-1
14343,73762,1,103076,6,0,-1,0,-1
14344,73764,0,55884,0,-1,-1,0,-1
14345,73764,1,101733,6,0,-1,0,-1
14346,73765,0,55884,0,-1,-1,0,-1
14347,73765,1,103074,6,0,-1,0,-1
14348,73766,0,55884,0,-1,-1,330,3000
14349,73766,1,103081,6,0,-1,0,-1
14350,73791,0,103116,0,0,1500,0,-1
14351,73797,0,55884,0,-1,-1,0,-1
14352,73797,1,103125,6,0,-1,0,-1
14353,73800,0,103126,0,-1,-1,0,-1
14354,73801,0,105383,0,0,-1,0,-1
14355,73802,0,103160,0,0,3000,0,-1
14356,73837,0,103205,0,0,3000,0,-1
14357,73838,0,55884,0,-1,-1,330,3000
14358,73838,1,103195,6,0,-1,0,-1
14359,73839,0,55884,0,-1,-1,330,3000
14360,73839,1,103196,6,0,-1,0,-1
14361,73851,0,103246,0,0,3000,0,-1
14362,73861,0,103366,0,0,3000,0,-1
14363,73903,0,55884,0,-1,-1,0,-1
14364,73903,1,103544,6,0,-1,0,-1
14365,73905,0,55884,0,-1,-1,0,-1
14366,73905,1,103549,6,0,-1,0,-1
14367,73953,0,55884,0,-1,-1,0,-1
14368,73953,1,103588,6,0,-1,0,-1
14369,74034,0,109995,1,0,0,0,0
14370,74035,0,109996,1,0,0,0,0
14371,74142,0,103740,0,-1,1000,0,-1
14372,74252,0,103850,0,-1,1000,0,-1
14373,74258,0,93425,5,0,-1,0,-1
14374,74260,0,103864,0,-1,-1,0,-1
14375,74269,0,55884,0,-1,-1,330,3000
14376,74269,1,74856,6,0,0,0,0
14377,74274,0,483,0,-1,-1,0,-1
14378,74274,1,10007,6,0,-1,0,-1
14379,74278,0,103977,0,0,10000,0,-1
14380,74279,0,103878,0,-1,-1,0,-1
14381,74280,0,103879,0,-1,-1,0,-1
14382,74281,0,103880,0,-1,-1,0,-1
14383,74323,0,103864,0,-1,-1,0,-1
14384,74609,0,45548,0,-1,0,11,1000
14385,74610,0,55884,0,-1,-1,0,-1
14386,74610,1,104047,6,0,-1,0,-1
14387,74611,0,55884,0,-1,-1,0,-1
14388,74611,1,104049,6,0,-1,0,-1
14389,74612,0,104962,0,0,20000,0,20000
14390,74622,0,110955,0,-1,0,0,0
14391,74633,0,104244,0,-1,-1,79,5000
14392,74636,0,118358,0,-1,0,11,1000
14393,74637,0,104238,0,0,5000,0,-1
14394,74641,0,104934,0,-1,0,11,1000
14395,74642,0,104263,0,-1,0,11,1000
14396,74643,0,104286,0,-1,0,11,1000
14397,74644,0,104266,0,-1,0,11,1000
14398,74645,0,104284,0,-1,0,11,1000
14399,74646,0,104285,0,-1,0,11,1000
14400,74647,0,104287,0,-1,0,11,1000
14401,74648,0,104288,0,-1,0,11,1000
14402,74649,0,104290,0,-1,0,11,1000
14403,74650,0,104289,0,-1,0,11,1000
14404,74651,0,104291,0,-1,0,11,1000
14405,74652,0,104292,0,-1,0,11,1000
14406,74653,0,104293,0,-1,0,11,1000
14407,74654,0,104294,0,-1,0,11,1000
14408,74655,0,104295,0,-1,0,11,1000
14409,74656,0,104296,0,-1,0,11,1000
14410,74657,0,483,0,-1,-1,0,-1
14411,74657,1,125120,6,0,-1,0,-1
14412,74658,0,483,0,-1,-1,0,-1
14413,74658,1,125123,6,0,-1,0,-1
14414,74663,0,483,0,-1,-1,0,-1
14415,74663,1,104298,6,0,-1,0,-1
14416,74664,0,483,0,-1,-1,0,-1
14417,74664,1,104299,6,0,-1,0,-1
14418,74665,0,483,0,-1,-1,0,-1
14419,74665,1,104300,6,0,-1,0,-1
14420,74666,0,483,0,-1,-1,0,-1
14421,74666,1,104301,6,0,-1,0,-1
14422,74667,0,483,0,-1,-1,0,-1
14423,74667,1,104302,6,0,-1,0,-1
14424,74668,0,483,0,-1,-1,0,-1
14425,74668,1,104303,6,0,-1,0,-1
14426,74669,0,483,0,-1,-1,0,-1
14427,74669,1,104304,6,0,-1,0,-1
14428,74670,0,483,0,-1,-1,0,-1
14429,74670,1,104305,6,0,-1,0,-1
14430,74671,0,483,0,-1,-1,0,-1
14431,74671,1,104306,6,0,-1,0,-1
14432,74672,0,483,0,-1,-1,0,-1
14433,74672,1,104307,6,0,-1,0,-1
14434,74673,0,483,0,-1,-1,0,-1
14435,74673,1,104308,6,0,-1,0,-1
14436,74674,0,483,0,-1,-1,0,-1
14437,74674,1,104309,6,0,-1,0,-1
14438,74675,0,483,0,-1,-1,0,-1
14439,74675,1,104310,6,0,-1,0,-1
14440,74676,0,483,0,-1,-1,0,-1
14441,74676,1,104311,6,0,-1,0,-1
14442,74677,0,483,0,-1,-1,0,-1
14443,74677,1,104312,6,0,-1,0,-1
14444,74700,0,104338,0,-1,0,0,0
14445,74701,0,104385,0,-1,0,0,0
14446,74703,0,104389,0,-1,0,0,0
14447,74704,0,104390,0,-1,0,0,0
14448,74705,0,104391,0,-1,0,0,0
14449,74706,0,104392,0,-1,0,0,0
14450,74707,0,104393,0,-1,0,0,0
14451,74708,0,104395,0,-1,0,0,0
14452,74709,0,104397,0,-1,0,0,0
14453,74710,0,104398,0,-1,0,0,0
14454,74711,0,104401,0,-1,0,0,0
14455,74712,0,104403,0,-1,0,0,0
14456,74713,0,104404,0,-1,0,0,0
14457,74715,0,104407,0,-1,0,0,0
14458,74716,0,104408,0,-1,0,0,0
14459,74717,0,104409,0,-1,0,0,0
14460,74718,0,104414,0,-1,0,0,0
14461,74719,0,104416,0,-1,0,0,0
14462,74720,0,104417,0,-1,0,0,0
14463,74721,0,104419,0,-1,0,0,0
14464,74722,0,104420,0,-1,0,0,0
14465,74723,0,104425,0,-1,0,0,0
14466,74724,0,104427,0,-1,0,0,0
14467,74725,0,104430,0,-1,0,0,0
14468,74726,0,104434,0,-1,0,0,0
14469,74727,0,104440,0,-1,0,0,0
14470,74728,0,104442,0,-1,0,0,0
14471,74729,0,104445,0,-1,0,0,0
14472,74748,0,104581,0,0,-1,0,-1
14473,74771,0,104596,0,0,-1,133,1500
14474,74808,0,104737,0,0,-1,1157,-1
14475,74822,0,80167,0,-1,0,59,1000
14476,74872,0,104895,0,0,60000,0,60000
14477,74919,0,104958,0,-1,-1,11,-1
14478,74921,0,80169,0,-1,0,11,1000
14479,74925,0,104973,0,0,3000,0,-1
14480,74981,0,55884,0,-1,-1,0,-1
14481,74981,1,105122,6,0,-1,0,-1
14482,74999,0,105147,0,0,-1,0,1500
14483,75000,0,93425,5,0,0,0,-1
14484,75000,1,119303,5,0,-1,0,-1
14485,75013,0,483,0,-1,-1,0,-1
14486,75013,1,105190,6,0,-1,0,-1
14487,75016,0,105193,0,-1,-1,11,-1
14488,75017,0,483,0,-1,-1,0,-1
14489,75017,1,105194,6,0,-1,0,-1
14490,75026,0,105209,0,-1,0,11,1000
14491,75027,0,24005,0,-1,0,11,1000
14492,75028,0,24355,0,-1,0,11,1000
14493,75029,0,24005,0,-1,0,11,1000
14494,75030,0,24005,0,-1,0,11,1000
14495,75031,0,24005,0,-1,0,11,1000
14496,75032,0,24005,0,-1,0,11,1000
14497,75033,0,24005,0,-1,0,11,1000
14498,75034,0,24005,0,-1,0,11,1000
14499,75035,0,24005,0,-1,0,11,1000
14500,75036,0,24005,0,-1,0,11,1000
14501,75037,0,105221,0,-1,0,11,1000
14502,75038,0,105222,0,-1,0,11,1000
14503,75040,1,140218,0,0,-1,133,1500
14504,75041,1,105228,0,0,-1,133,1500
14505,75042,1,105229,0,0,-1,133,1500
14506,75145,0,97343,0,0,-1,0,-1
14507,75208,0,105355,0,0,-1,133,1500
14508,75218,0,105406,0,-1,60000,79,1000
14509,75220,0,105447,0,0,10000,0,-1
14510,75268,0,105553,0,0,-1,0,-1
14511,75274,0,105574,1,0,-1,0,-1
14512,75274,1,17619,1,0,-1,0,-1
14513,75525,0,105617,0,0,0,79,1000
14514,76062,0,55884,0,-1,-1,0,-1
14515,76062,1,105633,6,0,-1,0,-1
14516,76075,0,105681,0,-1,0,79,3000
14517,76076,0,105682,0,-1,0,79,3000
14518,76077,0,105683,0,-1,0,79,3000
14519,76078,0,105684,0,-1,0,79,3000
14520,76079,0,105685,0,-1,0,79,3000
14521,76080,0,105686,0,-1,0,79,3000
14522,76081,0,105687,0,-1,0,79,3000
14523,76083,0,105688,0,-1,0,79,3000
14524,76084,0,105689,0,-1,0,79,3000
14525,76085,0,105691,0,-1,0,79,3000
14526,76086,0,105693,0,-1,0,79,3000
14527,76087,0,105694,0,-1,0,79,3000
14528,76088,0,105696,0,-1,0,79,3000
14529,76089,0,105697,0,-1,0,4,60000
14530,76090,0,105698,0,-1,0,4,60000
14531,76091,0,105699,0,-1,3600000,0,0
14532,76092,0,105701,0,-1,0,4,60000
14533,76093,0,105702,0,-1,0,4,60000
14534,76094,0,105704,0,-1,0,4,60000
14535,76095,0,105706,0,-1,0,4,60000
14536,76096,0,105707,0,-1,0,4,60000
14537,76097,0,105708,0,-1,0,30,60000
14538,76098,0,105709,0,-1,0,4,60000
14539,76128,0,105759,0,0,3000,0,3000
14540,76129,0,105815,5,0,-1,0,-1
14541,76167,0,113703,0,-1,-1,0,-1
14542,76262,0,105999,0,0,-1,0,-1
14543,76305,0,105960,0,0,3000,0,-1
14544,76336,0,106243,0,-1,-1,0,-1
14545,76350,0,106276,0,0,-1,0,-1
14546,76362,0,106318,0,0,-1,0,-1
14547,76370,0,106263,0,0,-1,0,-1
14548,76390,1,100707,1,0,-1,0,-1
14549,76391,1,100707,1,0,-1,0,-1
14550,76392,1,109239,1,0,-1,0,-1
14551,76393,1,109239,1,0,-1,0,-1
14552,76401,0,26587,0,-1,-1,0,-1
14553,76402,0,26588,0,-1,-1,0,-1
14554,76729,0,483,0,-1,0,0,0
14555,76729,1,58158,6,0,-1,0,-1
14556,76747,0,107133,0,-1,0,11,1000
14557,76755,0,483,0,-1,-1,330,3000
14558,76755,1,107203,6,0,-1,0,3000
14559,76889,0,55884,0,-1,-1,330,3000
14560,76889,1,107516,6,0,-1,0,-1
14561,76902,0,55884,0,-1,-1,330,3000
14562,76902,1,107517,6,0,-1,0,-1
14563,77067,0,55884,0,-1,-1,330,3000
14564,77067,1,107842,6,0,-1,0,-1
14565,77068,0,55884,0,-1,-1,330,3000
14566,77068,1,107844,6,0,-1,0,-1
14567,77069,0,55884,0,-1,-1,330,3000
14568,77069,1,107845,6,0,-1,0,-1
14569,77101,0,483,0,-1,0,0,0
14570,77101,1,107905,6,0,-1,0,-1
14571,77113,0,107947,0,0,90000,1141,15000
14572,77114,0,107948,0,0,90000,1141,15000
14573,77115,0,107948,0,0,90000,1141,15000
14574,77116,0,107949,0,0,90000,1141,15000
14575,77117,0,107951,0,0,90000,0,-1
14576,77158,0,107926,0,-1,-1,1236,180000
14577,77188,0,107786,1,0,-1,0,-1
14578,77190,0,107805,1,0,-1,0,-1
14579,77191,0,107810,1,0,-1,0,-1
14580,77193,0,107895,1,0,-1,0,-1
14581,77194,0,107824,1,0,-1,0,-1
14582,77195,0,107832,1,0,-1,0,-1
14583,77196,0,107836,1,0,-1,0,-1
14584,77197,0,107961,1,0,0,0,0
14585,77198,0,107971,1,0,0,0,0
14586,77199,0,107963,1,0,0,0,0
14587,77200,0,107967,1,0,0,0,0
14588,77201,0,107969,1,0,0,0,0
14589,77202,0,107983,1,0,0,0,0
14590,77203,0,107983,1,0,0,0,0
14591,77204,0,107984,1,0,0,0,0
14592,77205,0,107989,1,0,0,0,0
14593,77206,0,107987,1,0,0,0,-1
14594,77207,0,107995,1,0,0,0,0
14595,77208,0,108006,1,0,0,0,0
14596,77209,0,108002,1,0,0,0,0
14597,77210,0,107998,1,0,0,0,0
14598,77211,0,108007,1,0,0,0,0
14599,77264,0,108029,0,-1,0,11,1000
14600,77272,0,108034,0,-1,0,11,1000
14601,77273,0,108033,0,-1,0,11,1000
14602,77276,0,108115,0,-1,0,0,0
14603,77278,0,109239,1,0,-1,0,-1
14604,77279,0,100707,1,0,-1,0,-1
14605,77281,1,108129,0,0,-1,0,-1
14606,77419,0,109705,7,0,-1,0,-1
14607,77475,0,108863,0,0,3000,0,-1
14608,77497,0,108949,5,0,-1,0,-1
14609,77501,0,108956,5,0,-1,0,-1
14610,77529,0,109086,0,-1,-1,0,-1
14611,77530,0,109078,1,0,0,0,0
14612,77531,0,109093,0,-1,-1,0,-1
14613,77532,0,109094,0,-1,1000,0,0
14614,77589,0,124199,0,-1,60000,1430,60000
14615,77591,0,108811,0,0,-1,0,-1
14616,77596,0,13959,1,0,-1,0,-1
14617,77597,0,13959,1,0,-1,0,-1
14618,77603,0,23217,1,0,-1,0,-1
14619,77610,0,23157,1,0,-1,0,-1
14620,77617,0,23037,1,0,-1,0,-1
14621,77622,0,144309,1,0,-1,0,-1
14622,77627,0,23043,1,0,-1,0,-1
14623,77637,0,23049,1,0,-1,0,-1
14624,77644,1,22801,1,0,-1,0,-1
14625,77650,0,23046,1,0,-1,0,-1
14626,77653,0,22778,1,0,-1,0,-1
14627,77666,0,23217,1,0,-1,0,-1
14628,77677,0,28539,1,0,-1,0,-1
14629,77681,1,144318,1,0,-1,0,-1
14630,77685,0,144306,1,0,-1,0,-1
14631,77693,1,23043,1,0,-1,0,-1
14632,77699,0,23049,1,0,-1,0,-1
14633,77702,0,22801,1,0,-1,0,-1
14634,77713,0,23046,1,0,-1,0,-1
14635,77716,0,22778,1,0,-1,0,-1
14636,77720,0,23217,1,0,-1,0,-1
14637,77722,0,28539,1,0,-1,0,-1
14638,77725,0,144319,1,0,-1,0,-1
14639,77727,0,144308,1,0,-1,0,-1
14640,77728,0,23043,1,0,-1,0,-1
14641,77730,0,23049,1,0,-1,0,-1
14642,77733,0,23046,1,0,-1,0,-1
14643,77734,0,22778,1,0,-1,0,-1
14644,77741,0,23217,1,0,-1,0,-1
14645,77750,0,23217,1,0,-1,0,-1
14646,77756,0,23157,1,0,-1,0,-1
