ID,Achievement_ID,Type,Asset_ID,Quantity,Start_event,Start_asset,Fail_event,Fail_asset,Description_lang,Flags,Timer_start_event,Timer_asset_ID,Timer_time,Ui_order,WorldStateID,RequiredWorldStateStatus,AdditionalConditionType[0],AdditionalConditionType[1],AdditionalConditionType[2],AdditionalConditionValue[0],AdditionalConditionValue[1],AdditionalConditionValue[2]
12598,621,57,45983,1,0,0,0,0,Furious Gladiator's Tabard,2,0,0,0,70,0,0,0,0,0,0,0,0
16985,347,41,58267,1,0,0,0,0,Scarlet Polypore,2,0,0,0,70,0,0,0,0,0,0,0,0
4398,923,41,22830,0,0,0,0,0,Elixir of the Searching Eye,0,0,0,0,71,0,0,0,0,0,0,0,0
8714,347,41,24408,0,0,0,0,0,Edible Stalks,2,0,0,0,71,0,0,0,0,0,0,0,0
8875,346,41,44573,0,0,0,0,0,Cup of Frog Venom Brew,2,0,0,0,71,0,0,0,0,0,0,0,0
12599,621,57,49086,1,0,0,0,0,Relentless Gladiator's Tabard,2,0,0,0,71,0,0,0,0,0,0,0,0
4399,923,41,31679,0,0,0,0,0,Fel Strength Elixir,0,0,0,0,72,0,0,0,0,0,0,0,0
8874,346,41,44571,0,0,0,0,0,Bottle of Silvermoon Port,2,0,0,0,72,0,0,0,0,0,0,0,0
12600,621,57,40643,1,0,0,0,0,Tabard of the Achiever,2,0,0,0,72,0,0,0,0,0,0,0,0
16986,347,41,62652,1,0,0,0,0,Seasoned Crab,2,0,0,0,72,0,0,0,0,0,0,0,0
4400,923,41,9088,0,0,0,0,0,Gift of Arthas,0,0,0,0,73,0,0,0,0,0,0,0,0
8713,347,41,23435,0,0,0,0,0,Elderberry Pie,2,0,0,0,73,0,0,0,0,0,0,0,0
8873,346,41,44575,0,0,0,0,0,Flask of Bitter Cactus Cider,2,0,0,0,73,0,0,0,0,0,0,0,0
13241,621,57,52252,1,0,0,0,0,Tabard of the Lightbringer,2,0,0,0,73,0,0,0,0,0,0,0,0
4401,923,41,8424,0,0,0,0,0,Gizzard Gum,0,0,0,0,74,0,0,0,0,0,0,0,0
8889,346,41,34021,0,0,0,0,0,Brewdoo Magic,2,0,0,0,74,0,0,0,0,0,0,0,0
13242,621,57,51534,1,0,0,0,0,Wrathful Gladiator's Tabard,2,0,0,0,74,0,0,0,0,0,0,0,0
16987,347,41,62671,1,0,0,0,0,Severed Sagefish Head,2,0,0,0,74,0,0,0,0,0,0,0,0
4402,923,41,13454,0,0,0,0,0,Greater Arcane Elixir,0,0,0,0,75,0,0,0,0,0,0,0,0
8712,347,41,23327,0,0,0,0,0,Fire-toasted Bun,2,0,0,0,75,0,0,0,0,0,0,0,0
8888,346,41,34020,0,0,0,0,0,Jungle River Water,2,0,0,0,75,0,0,0,0,0,0,0,0
16319,621,57,65909,1,0,0,0,0,Tabard of the Dragonmaw Clan,2,0,0,0,75,0,0,0,0,0,0,0,0
4403,923,41,8412,0,0,0,0,0,Ground Scorpok Assay,0,0,0,0,76,0,0,0,0,0,0,0,0
8887,346,41,34019,0,0,0,0,0,Path of Brew,2,0,0,0,76,0,0,0,0,0,0,0,0
16320,621,57,65908,1,0,0,0,0,Tabard of the Wildhammer Clan,2,0,0,0,76,0,0,0,0,0,0,0,0
16988,347,41,58277,1,0,0,0,0,Simmered Squid,2,0,0,0,76,0,0,0,0,0,0,0,0
4404,923,41,8411,0,0,0,0,0,Lung Juice Cocktail,0,0,0,0,77,0,0,0,0,0,0,0,0
8711,347,41,23326,0,0,0,0,0,Midsummer Sausage,2,0,0,0,77,0,0,0,0,0,0,0,0
8886,346,41,34018,0,0,0,0,0,Long Stride Brew,2,0,0,0,77,0,0,0,0,0,0,0,0
16321,621,57,65907,1,0,0,0,0,Tabard of Therazane,2,0,0,0,77,0,0,0,0,0,0,0,0
4405,923,41,8410,0,0,0,0,0,R.O.I.D.S.,0,0,0,0,78,0,0,0,0,0,0,0,0
8885,346,41,33030,0,0,0,0,0,Barleybrew Clear,2,0,0,0,78,0,0,0,0,0,0,0,0
16322,621,57,65906,1,0,0,0,0,Tabard of the Guardians of Hyjal,2,0,0,0,78,0,0,0,0,0,0,0,0
16989,347,41,62669,1,0,0,0,0,Skewered Eel,2,0,0,0,78,0,0,0,0,0,0,0,0
4406,923,41,8529,0,0,0,0,0,Noggenfogger Elixir,0,0,0,0,79,0,0,0,0,0,0,0,0
8710,347,41,23211,0,0,0,0,0,Toasted Smorc,2,0,0,0,79,0,0,0,0,0,0,0,0
8884,346,41,33029,0,0,0,0,0,Barleybrew Dark,2,0,0,0,79,0,0,0,0,0,0,0,0
16323,621,57,65905,1,0,0,0,0,Tabard of the Earthen Ring,2,0,0,0,79,0,0,0,0,0,0,0,0
4407,923,41,28102,0,0,0,0,0,Onslaught Elixir,0,0,0,0,80,0,0,0,0,0,0,0,0
8883,346,41,33028,0,0,0,0,0,Barleybrew Light,2,0,0,0,80,0,0,0,0,0,0,0,0
16324,621,57,65904,1,0,0,0,0,Tabard of Ramkahen,2,0,0,0,80,0,0,0,0,0,0,0,0
16990,347,41,58262,1,0,0,0,0,Sliced Raw Billfish,2,0,0,0,80,0,0,0,0,0,0,0,0
8062,923,41,44328,0,0,0,0,0,Elixir of Mighty Defense,0,0,0,0,81,0,0,0,0,0,0,0,0
8709,347,41,23175,0,0,0,0,0,Tasty Summer Treat,2,0,0,0,81,0,0,0,0,0,0,0,0
8882,346,41,33035,0,0,0,0,0,Ogre Mead,2,0,0,0,81,0,0,0,0,0,0,0,0
16325,621,57,64884,1,0,0,0,0,Bilgewater Cartel Tabard,2,0,0,0,81,0,0,0,0,0,0,0,0
8066,923,41,44332,0,0,0,0,0,Elixir of Mighty Thoughts,0,0,0,0,82,0,0,0,0,0,0,0,0
8871,346,41,44620,0,0,0,0,0,Glass of Vintage Dalaran Red,2,0,0,0,82,0,0,0,0,0,0,0,0
16326,621,57,64882,1,0,0,0,0,Gilneas Tabard,2,0,0,0,82,0,0,0,0,0,0,0,0
16991,347,41,58258,1,0,0,0,0,Smoked String Cheese,2,0,0,0,82,0,0,0,0,0,0,0,0
8068,923,41,11564,0,0,0,0,0,Crystal Ward,0,0,0,0,83,0,0,0,0,0,0,0,0
8708,347,41,22239,0,0,0,0,0,Sweet Surprise,2,0,0,0,83,0,0,0,0,0,0,0,0
8869,346,41,44618,0,0,0,0,0,Glass of Aged Dalaran Red,2,0,0,0,83,0,0,0,0,0,0,0,0
16327,621,57,63379,1,0,0,0,0,Baradin's Wardens Tabard,2,0,0,0,83,0,0,0,0,0,0,0,0
8070,923,41,12457,0,0,0,0,0,Juju Chill,0,0,0,0,84,0,0,0,0,0,0,0,0
8867,346,41,44616,0,0,0,0,0,Glass of Dalaran White,2,0,0,0,84,0,0,0,0,0,0,0,0
16328,621,57,63378,1,0,0,0,0,Hellscream's Reach Tabard,2,0,0,0,84,0,0,0,0,0,0,0,0
16992,347,41,58264,1,0,0,0,0,Sour Green Apple,2,0,0,0,84,0,0,0,0,0,0,0,0
7976,347,41,21071,1,0,0,0,0,Raw Sagefish,2,0,0,0,85,0,0,0,0,0,0,0,0
8072,923,41,12460,0,0,0,0,0,Juju Might,0,0,0,0,85,0,0,0,0,0,0,0,0
8891,346,41,34017,0,0,0,0,0,Small Step Brew,2,0,0,0,85,0,0,0,0,0,0,0,0
16329,621,57,56246,1,0,0,0,0,Krom'gar Tabard,2,0,0,0,85,0,0,0,0,0,0,0,0
6485,346,41,40042,0,0,0,0,0,Caraway Burnwine,2,0,0,0,86,0,0,0,0,0,0,0,0
8074,923,41,20004,0,0,0,0,0,Major Troll's Blood Elixir,0,0,0,0,86,0,0,0,0,0,0,0,0
16885,621,57,69209,1,0,0,0,0,Illustrious Guild Tabard,2,0,0,0,86,0,0,0,0,0,0,0,0
16993,347,41,58280,1,0,0,0,0,Stewed Rabbit,2,0,0,0,86,0,0,0,0,0,0,0,0
6452,346,41,17199,0,0,0,0,0,Bad Egg Nog,2,0,0,0,87,0,0,0,0,0,0,0,0
7975,347,41,6362,1,0,0,0,0,Raw Rockscale Cod,2,0,0,0,87,0,0,0,0,0,0,0,0
8032,923,41,44327,0,0,0,0,0,Elixir of Deadly Strikes,0,0,0,0,87,0,0,0,0,0,0,0,0
16886,621,57,69210,1,0,0,0,0,Renowned Guild Tabard,2,0,0,0,87,0,0,0,0,0,0,0,0
4655,346,41,33042,0,0,0,0,0,Black Coffee,2,0,0,0,88,0,0,0,0,0,0,0,0
8031,923,41,44325,0,0,0,0,0,Elixir of Accuracy,0,0,0,0,88,0,0,0,0,0,0,0,0
16994,347,41,58279,1,0,0,0,0,Tasty Puffball,2,0,0,0,88,0,0,0,0,0,0,0,0
4656,346,41,38431,0,0,0,0,0,Blackrock Fortified Water,2,0,0,0,89,0,0,0,0,0,0,0,0
7974,347,41,13758,1,0,0,0,0,Raw Redgill,2,0,0,0,89,0,0,0,0,0,0,0,0
8090,923,41,37570,0,0,0,0,0,Murkweed Elixir,0,0,0,0,89,0,0,0,0,0,0,0,0
4657,346,41,38430,0,0,0,0,0,Blackrock Mineral Water,2,0,0,0,90,0,0,0,0,0,0,0,0
8089,923,41,36769,0,0,0,0,0,Zort's Protective Elixir,0,0,0,0,90,0,0,0,0,0,0,0,0
16995,347,41,62658,1,0,0,0,0,Tender Baked Turtle,2,0,0,0,90,0,0,0,0,0,0,0,0
4658,346,41,38429,0,0,0,0,0,Blackrock Spring Water,2,0,0,0,91,0,0,0,0,0,0,0,0
7973,347,41,6361,1,0,0,0,0,Raw Raindbow Fin Albacore,2,0,0,0,91,0,0,0,0,0,0,0,0
8088,923,41,36770,0,0,0,0,0,Zort's Protective Elixir,0,0,0,0,91,0,0,0,0,0,0,0,0
4659,346,41,17404,0,0,0,0,0,Blended Bean Brew,2,0,0,0,92,0,0,0,0,0,0,0,0
8087,923,41,35797,0,0,0,0,0,Drakuru's Elixir,0,0,0,0,92,0,0,0,0,0,0,0,0
16996,347,41,58278,1,0,0,0,0,Tropical Sunfruit,2,0,0,0,92,0,0,0,0,0,0,0,0
4660,346,41,2723,0,0,0,0,0,Bottle of Pinot Noir,2,0,0,0,93,0,0,0,0,0,0,0,0
7972,347,41,13759,1,0,0,0,0,Raw Nightfin Snapper,2,0,0,0,93,0,0,0,0,0,0,0,0
8086,923,41,32446,0,0,0,0,0,Elixir of Shadows,0,0,0,0,93,0,0,0,0,0,0,0,0
4661,346,41,19300,0,0,0,0,0,Bottled Winterspring Water,2,0,0,0,94,0,0,0,0,0,0,0,0
8085,923,41,24428,0,0,0,0,0,Ahuurn's Elixir,0,0,0,0,94,0,0,0,0,0,0,0,0
16997,347,41,59232,1,0,0,0,0,Unidentifiable Meat Dish,2,0,0,0,94,0,0,0,0,0,0,0,0
4662,346,41,9451,0,0,0,0,0,Bubbling Water,2,0,0,0,95,0,0,0,0,0,0,0,0
7971,347,41,8365,1,0,0,0,0,Raw Mithril Head Trout,2,0,0,0,95,0,0,0,0,0,0,0,0
8084,923,41,11243,0,0,0,0,0,Videre Elixir,0,0,0,0,95,0,0,0,0,0,0,0,0
4663,346,41,34832,0,0,0,0,0,Captain Rumsey's Lager,2,0,0,0,96,0,0,0,0,0,0,0,0
8083,923,41,22193,0,0,0,0,0,Bloodkelp Elixir of Resistance,0,0,0,0,96,0,0,0,0,0,0,0,0
16998,347,41,59228,1,0,0,0,0,Vile Purple Fungus,2,0,0,0,96,0,0,0,0,0,0,0,0
4664,346,41,29112,0,0,0,0,0,Cenarion Spirits,2,0,0,0,97,0,0,0,0,0,0,0,0
7970,347,41,6289,1,0,0,0,0,Raw Longjaw Mud Snapper,2,0,0,0,97,0,0,0,0,0,0,0,0
8082,923,41,22192,0,0,0,0,0,Bloodkelp Elixir of Dodging,0,0,0,0,97,0,0,0,0,0,0,0,0
4665,346,41,19222,0,0,0,0,0,Cheap Beer,2,0,0,0,98,0,0,0,0,0,0,0,0
8081,923,41,37878,0,0,0,0,0,Worg's Blood Elixir,0,0,0,0,98,0,0,0,0,0,0,0,0
16999,347,41,58266,1,0,0,0,0,Violet Morel,2,0,0,0,98,0,0,0,0,0,0,0,0
4666,346,41,4600,0,0,0,0,0,Cherry Grog,2,0,0,0,99,0,0,0,0,0,0,0,0
7969,347,41,6317,1,0,0,0,0,Raw Loch Frenzy,2,0,0,0,99,0,0,0,0,0,0,0,0
8080,923,41,40076,0,0,0,0,0,Guru's Elixir,0,0,0,0,99,0,0,0,0,0,0,0,0
4667,346,41,8079,0,0,0,0,0,Conjured Crystal Water,2,0,0,0,100,0,0,0,0,0,0,0,0
8079,923,41,40070,0,0,0,0,0,Spellpower Elixir,0,0,0,0,100,0,0,0,0,0,0,0,0
17000,347,41,62656,1,0,0,0,0,Whitecrest Gumbo,2,0,0,0,100,0,0,0,0,0,0,0,0
4668,346,41,2288,0,0,0,0,0,Conjured Fresh Water,2,0,0,0,101,0,0,0,0,0,0,0,0
7968,347,41,21153,1,0,0,0,0,Raw Greater Sagefish,2,0,0,0,101,0,0,0,0,0,0,0,0
8078,923,41,40068,0,0,0,0,0,Wrath Elixir,0,0,0,0,101,0,0,0,0,0,0,0,0
4669,346,41,22018,0,0,0,0,0,Conjured Glacier Water,2,0,0,0,102,0,0,0,0,0,0,0,0
7984,347,41,43647,1,0,0,0,0,Shimmering Minnow,2,0,0,0,102,0,0,0,0,0,0,0,0
8077,923,41,3826,0,0,0,0,0,Mighty Troll's Blood Elixir,0,0,0,0,102,0,0,0,0,0,0,0,0
4671,346,41,8077,0,0,0,0,0,Conjured Mineral Water,2,0,0,0,103,0,0,0,0,0,0,0,0
7983,347,41,44072,1,0,0,0,0,Roasted Mystery Beast,2,0,0,0,103,0,0,0,0,0,0,0,0
8076,923,41,3382,0,0,0,0,0,Weak Troll's Blood Elixir,0,0,0,0,103,0,0,0,0,0,0,0,0
4672,346,41,30703,0,0,0,0,0,Conjured Mountain Spring Water,2,0,0,0,104,0,0,0,0,0,0,0,0
7982,347,41,13889,1,0,0,0,0,Raw Whitescale Salmon,2,0,0,0,104,0,0,0,0,0,0,0,0
8075,923,41,20007,0,0,0,0,0,Mageblood Elixir,0,0,0,0,104,0,0,0,0,0,0,0,0
4673,346,41,2136,0,0,0,0,0,Conjured Purified Water,2,0,0,0,105,0,0,0,0,0,0,0,0
8004,347,41,44071,1,0,0,0,0,Slow-Roasted Eel,2,0,0,0,105,0,0,0,0,0,0,0,0
8073,923,41,12820,0,0,0,0,0,Winterfall Firewater,0,0,0,0,105,0,0,0,0,0,0,0,0
4674,346,41,8078,0,0,0,0,0,Conjured Sparkling Water,2,0,0,0,106,0,0,0,0,0,0,0,0
7981,347,41,13760,1,0,0,0,0,Raw Sunscale Salmon,2,0,0,0,106,0,0,0,0,0,0,0,0
8071,923,41,12459,0,0,0,0,0,Juju Escape,0,0,0,0,106,0,0,0,0,0,0,0,0
4675,346,41,3772,0,0,0,0,0,Conjured Spring Water,2,0,0,0,107,0,0,0,0,0,0,0,0
7980,347,41,13756,1,0,0,0,0,Raw Summer Bass,2,0,0,0,107,0,0,0,0,0,0,0,0
8069,923,41,12455,0,0,0,0,0,Juju Ember,0,0,0,0,107,0,0,0,0,0,0,0,0
4676,346,41,5350,0,0,0,0,0,Conjured Water,2,0,0,0,108,0,0,0,0,0,0,0,0
7979,347,41,4603,1,0,0,0,0,Raw Spotted Yellowtail,2,0,0,0,108,0,0,0,0,0,0,0,0
8067,923,41,11563,0,0,0,0,0,Crystal Force,0,0,0,0,108,0,0,0,0,0,0,0,0
4677,346,41,12003,0,0,0,0,0,Dark Dwarven Lager,2,0,0,0,109,0,0,0,0,0,0,0,0
7978,347,41,8959,1,0,0,0,0,Raw Spinefin Halibut,2,0,0,0,109,0,0,0,0,0,0,0,0
8065,923,41,44331,0,0,0,0,0,Elixir of Lightning Speed,0,0,0,0,109,0,0,0,0,0,0,0,0
4678,346,41,19221,0,0,0,0,0,Darkmoon Special Reserve,2,0,0,0,110,0,0,0,0,0,0,0,0
7977,347,41,6303,1,0,0,0,0,Raw Slitherskin Mackerel,2,0,0,0,110,0,0,0,0,0,0,0,0
8064,923,41,44330,0,0,0,0,0,Elixir of Armor Piercing,0,0,0,0,110,0,0,0,0,0,0,0,0
4679,346,41,28284,0,0,0,0,0,Don Carlos Tequila,2,0,0,0,111,0,0,0,0,0,0,0,0
7967,347,41,13754,1,0,0,0,0,Raw Glossy Mightfish,2,0,0,0,111,0,0,0,0,0,0,0,0
8063,923,41,44329,0,0,0,0,0,Elixir of Expertise,0,0,0,0,111,0,0,0,0,0,0,0,0
4680,346,41,32668,0,0,0,0,0,Dos Ogris,2,0,0,0,112,0,0,0,0,0,0,0,0
7966,347,41,6308,1,0,0,0,0,Raw Bristle Whisker Catfish,2,0,0,0,112,0,0,0,0,0,0,0,0
4681,346,41,17198,0,0,0,0,0,Egg Nog,2,0,0,0,113,0,0,0,0,0,0,0,0
7965,347,41,6291,1,0,0,0,0,Raw Brilliant Smallfish,2,0,0,0,113,0,0,0,0,0,0,0,0
4682,346,41,4791,0,0,0,0,0,Enchanted Water,2,0,0,0,114,0,0,0,0,0,0,0,0
7964,347,41,6458,1,0,0,0,0,Oil Covered Fish,2,0,0,0,114,0,0,0,0,0,0,0,0
4683,346,41,32722,0,0,0,0,0,Enriched Terocone Juice,2,0,0,0,115,0,0,0,0,0,0,0,0
7963,347,41,11952,1,0,0,0,0,Night Dragon's Breath,2,0,0,0,115,0,0,0,0,0,0,0,0
4684,346,41,29395,0,0,0,0,0,Ethermead,2,0,0,0,116,0,0,0,0,0,0,0,0
7962,347,41,43572,1,0,0,0,0,Magic Eater,2,0,0,0,116,0,0,0,0,0,0,0,0
4685,346,41,18287,0,0,0,0,0,Evermurky,2,0,0,0,117,0,0,0,0,0,0,0,0
7961,347,41,35287,1,0,0,0,0,Luminous Bluetail,2,0,0,0,117,0,0,0,0,0,0,0,0
4686,346,41,28399,0,0,0,0,0,Filtered Draenic Water,2,0,0,0,118,0,0,0,0,0,0,0,0
7960,347,41,13893,1,0,0,0,0,Large Raw Mightfish,2,0,0,0,118,0,0,0,0,0,0,0,0
4687,346,41,19299,0,0,0,0,0,Fizzy Faire Drink,2,0,0,0,119,0,0,0,0,0,0,0,0
7957,347,41,33246,1,0,0,0,0,Funnel Cake,2,0,0,0,119,0,0,0,0,0,0,0,0
4688,346,41,2594,0,0,0,0,0,Flagon of Mead,2,0,0,0,120,0,0,0,0,0,0,0,0
7959,347,41,34410,1,0,0,0,0,Honeyed Holiday Ham,2,0,0,0,120,0,0,0,0,0,0,0,0
4689,346,41,2593,0,0,0,0,0,Flask of Port,2,0,0,0,121,0,0,0,0,0,0,0,0
7958,347,41,35285,1,0,0,0,0,Giant Sunfish,2,0,0,0,121,0,0,0,0,0,0,0,0
4690,346,41,30457,0,0,0,0,0,Gilneas Sparkling Water,2,0,0,0,122,0,0,0,0,0,0,0,0
7956,347,41,44049,1,0,0,0,0,Freshly-Speared Emperor Salmon,2,0,0,0,122,0,0,0,0,0,0,0,0
4691,346,41,10841,0,0,0,0,0,Goldthorn Tea,2,0,0,0,123,0,0,0,0,0,0,0,0
7955,347,41,32722,1,0,0,0,0,Enriched Terocone Juice,2,0,0,0,123,0,0,0,0,0,0,0,0
4692,346,41,17402,0,0,0,0,0,Greatfather's Winter Ale,2,0,0,0,124,0,0,0,0,0,0,0,0
7954,347,41,17198,1,0,0,0,0,Egg Nog,2,0,0,0,124,0,0,0,0,0,0,0,0
4693,346,41,17196,0,0,0,0,0,Holiday Spirits,2,0,0,0,125,0,0,0,0,0,0,0,0
7953,347,41,13888,1,0,0,0,0,Darkclaw Lobster,2,0,0,0,125,0,0,0,0,0,0,0,0
4694,346,41,34411,0,0,0,0,0,Hot Apple Cider,2,0,0,0,126,0,0,0,0,0,0,0,0
7952,347,41,43088,1,0,0,0,0,Dalaran Apple Bowl,2,0,0,0,126,0,0,0,0,0,0,0,0
4695,346,41,1179,0,0,0,0,0,Ice Cold Milk,2,0,0,0,127,0,0,0,0,0,0,0,0
7989,347,41,11950,1,0,0,0,0,Windblossom Berries,2,0,0,0,127,0,0,0,0,0,0,0,0
4696,346,41,4595,0,0,0,0,0,Junglevine Wine,2,0,0,0,128,0,0,0,0,0,0,0,0
7988,347,41,8543,1,0,0,0,0,Underwater Mushroom Cap,2,0,0,0,128,0,0,0,0,0,0,0,0
4697,346,41,1205,0,0,0,0,0,Melon Juice,2,0,0,0,129,0,0,0,0,0,0,0,0
7987,347,41,33043,1,0,0,0,0,The Essential Brewfest Pretzel,2,0,0,0,129,0,0,0,0,0,0,0,0
4698,346,41,18288,0,0,0,0,0,Molasses Firewater,2,0,0,0,130,0,0,0,0,0,0,0,0
7986,347,41,6887,1,0,0,0,0,Spotted Yellowtail,2,0,0,0,130,0,0,0,0,0,0,0,0
4699,346,41,1645,0,0,0,0,0,Moonberry Juice,2,0,0,0,131,0,0,0,0,0,0,0,0
8030,347,41,33254,1,0,0,0,0,Afrazi Forest Strider Drumstick,2,0,0,0,131,0,0,0,0,0,0,0,0
4700,346,41,21721,0,0,0,0,0,Moonglow,2,0,0,0,132,0,0,0,0,0,0,0,0
7951,347,41,17199,1,0,0,0,0,Bad Egg Nog,2,0,0,0,132,0,0,0,0,0,0,0,0
4701,346,41,8766,0,0,0,0,0,Morning Glory Dew,2,0,0,0,133,0,0,0,0,0,0,0,0
7087,347,41,30458,0,0,0,0,0,Stormgarde Muenster,2,0,0,0,133,0,0,0,0,0,0,0,0
4702,346,41,23848,0,0,0,0,0,Netehrgarde Bitter,2,0,0,0,134,0,0,0,0,0,0,0,0
7088,347,41,18633,0,0,0,0,0,Styleen's Sour Suckerpop,2,0,0,0,134,0,0,0,0,0,0,0,0
4703,346,41,38432,0,0,0,0,0,Plugger's Blackrock Ale,2,0,0,0,135,0,0,0,0,0,0,0,0
7042,347,41,42779,0,0,0,0,0,Steaming Chicken Soup,2,0,0,0,135,0,0,0,0,0,0,0,0
4704,346,41,27860,0,0,0,0,0,Purified Draenic Water,2,0,0,0,136,0,0,0,0,0,0,0,0
7027,347,41,2680,0,0,0,0,0,Spiced Wolf Meat,2,0,0,0,136,0,0,0,0,0,0,0,0
4705,346,41,159,0,0,0,0,0,Refreshing Spring Water,2,0,0,0,137,0,0,0,0,0,0,0,0
7089,347,41,39691,0,0,0,0,0,Succulent Orca Stew,2,0,0,0,137,0,0,0,0,0,0,0,0
4706,346,41,21151,0,0,0,0,0,Rumsey Rum Black Label,2,0,0,0,138,0,0,0,0,0,0,0,0
6571,347,41,4607,0,0,0,0,0,Delicious Cave Mold,2,0,0,0,138,0,0,0,0,0,0,0,0
4707,346,41,21114,0,0,0,0,0,Rumsey Rum Dark,2,0,0,0,139,0,0,0,0,0,0,0,0
7090,347,41,2685,0,0,0,0,0,Succulent Pork Ribs,2,0,0,0,139,0,0,0,0,0,0,0,0
4708,346,41,20709,0,0,0,0,0,Rumsey Rum Light,2,0,0,0,140,0,0,0,0,0,0,0,0
7037,347,41,4606,0,0,0,0,0,Spongy Morel,2,0,0,0,140,0,0,0,0,0,0,0,0
4709,346,41,29454,0,0,0,0,0,Silverwine,2,0,0,0,141,0,0,0,0,0,0,0,0
7091,347,41,35950,0,0,0,0,0,Sweet Potato Bread,2,0,0,0,141,0,0,0,0,0,0,0,0
4710,346,41,2596,0,0,0,0,0,Skin of Dwarven Stout,2,0,0,0,142,0,0,0,0,0,0,0,0
7033,347,41,42993,0,0,0,0,0,Spicy Fried Herring,2,0,0,0,142,0,0,0,0,0,0,0,0
4711,346,41,3703,0,0,0,0,0,Southshore Stout,2,0,0,0,143,0,0,0,0,0,0,0,0
7092,347,41,27660,0,0,0,0,0,Talbuk Steak,2,0,0,0,143,0,0,0,0,0,0,0,0
4712,346,41,29401,0,0,0,0,0,Sparkling Southshore Cider,2,0,0,0,144,0,0,0,0,0,0,0,0
7028,347,41,12211,0,0,0,0,0,Spiced Wolf Ribs,2,0,0,0,144,0,0,0,0,0,0,0,0
4713,346,41,32455,0,0,0,0,0,Star's Lament,2,0,0,0,145,0,0,0,0,0,0,0,0
7093,347,41,43490,0,0,0,0,0,Tasty Cupcake,2,0,0,0,145,0,0,0,0,0,0,0,0
6942,346,41,1119,0,0,0,0,0,Bottled Spirits,2,0,0,0,146,0,0,0,0,0,0,0,0
7094,347,41,18045,0,0,0,0,0,Tender Wolf Steak,2,0,0,0,146,0,0,0,0,0,0,0,0
6955,346,41,33444,0,0,0,0,0,Pungent Seal Whey,2,0,0,0,147,0,0,0,0,0,0,0,0
7043,347,41,41729,0,0,0,0,0,Stewed Drakeflesh,2,0,0,0,147,0,0,0,0,0,0,0,0
4714,346,41,32453,0,0,0,0,0,Star's Tears,2,0,0,0,148,0,0,0,0,0,0,0,0
7095,347,41,34757,0,0,0,0,0,Very Burnt Worg,2,0,0,0,148,0,0,0,0,0,0,0,0
6867,347,41,7806,0,0,0,0,0,Lollipop,2,0,0,0,149,0,0,0,0,0,0,0,0
6943,346,41,2595,0,0,0,0,0,Jug of Bourbon,2,0,0,0,149,0,0,0,0,0,0,0,0
6956,346,41,33445,0,0,0,0,0,Honeymint Tea,2,0,0,0,150,0,0,0,0,0,0,0,0
7038,347,41,29453,0,0,0,0,0,Sporeggar Mushroom,2,0,0,0,150,0,0,0,0,0,0,0,0
4715,346,41,17403,0,0,0,0,0,Steamwheedle Fizzy Spirits,2,0,0,0,151,0,0,0,0,0,0,0,0
7096,347,41,16167,0,0,0,0,0,Versicolor Treat,2,0,0,0,151,0,0,0,0,0,0,0,0
6944,346,41,2686,0,0,0,0,0,Thunder Ale,2,0,0,0,152,0,0,0,0,0,0,0,0
7034,347,41,33872,0,0,0,0,0,Spicy Hot Talbuk,2,0,0,0,152,0,0,0,0,0,0,0,0
6957,346,41,35720,0,0,0,0,0,Lord of Frost's Private Label,2,0,0,0,153,0,0,0,0,0,0,0,0
7097,347,41,28112,0,0,0,0,0,Underspore Pod,2,0,0,0,153,0,0,0,0,0,0,0,0
4716,346,41,38466,0,0,0,0,0,Sulfuron Slammer,2,0,0,0,154,0,0,0,0,0,0,0,0
6694,347,41,5527,0,0,0,0,0,Goblin Deviled Clams,2,0,0,0,154,0,0,0,0,0,0,0,0
6945,346,41,2894,0,0,0,0,0,Rhapsody Malt,2,0,0,0,155,0,0,0,0,0,0,0,0
7098,347,41,16766,0,0,0,0,0,Undermine Clam Chowder,2,0,0,0,155,0,0,0,0,0,0,0,0
6958,346,41,35954,0,0,0,0,0,Sweetened Goat's Milk,2,0,0,0,156,0,0,0,0,0,0,0,0
7099,347,41,12763,0,0,0,0,0,Un'Goro Etherfruit,2,0,0,0,156,0,0,0,0,0,0,0,0
4717,346,41,1708,0,0,0,0,0,Sweet Nectar,2,0,0,0,157,0,0,0,0,0,0,0,0
7044,347,41,33048,0,0,0,0,0,Stewed Trout,2,0,0,0,157,0,0,0,0,0,0,0,0
6959,346,41,37253,0,0,0,0,0,Frostberry Juice,2,0,0,0,158,0,0,0,0,0,0,0,0
7029,347,41,34756,0,0,0,0,0,Spiced Worm Burger,2,0,0,0,158,0,0,0,0,0,0,0,0
6946,346,41,5265,0,0,0,0,0,Watered-down Beer,2,0,0,0,159,0,0,0,0,0,0,0,0
7100,347,41,35949,0,0,0,0,0,Tundra Berries,2,0,0,0,159,0,0,0,0,0,0,0,0
4718,346,41,7676,0,0,0,0,0,Thistle Tea,2,0,0,0,160,0,0,0,0,0,0,0,0
7039,347,41,27656,0,0,0,0,0,Sporeling Snack,2,0,0,0,160,0,0,0,0,0,0,0,0
6960,346,41,38350,0,0,0,0,0,"Winterfin ""Depth Charge""",2,0,0,0,161,0,0,0,0,0,0,0,0
7101,347,41,43001,0,0,0,0,0,Tracker Snacks,2,0,0,0,161,0,0,0,0,0,0,0,0
