ID,WeaponSubClassCost[0],WeaponSubClassCost[1],WeaponSubClassCost[2],WeaponSubClassCost[3],WeaponSubClassCost[4],WeaponSubClassCost[5],WeaponSubClassCost[6],WeaponSubClassCost[7],WeaponSubClassCost[8],WeaponSubClassCost[9],WeaponSubClassCost[10],WeaponSubClassCost[11],WeaponSubClassCost[12],WeaponSubClassCost[13],WeaponSubClassCost[14],WeaponSubClassCost[15],WeaponSubClassCost[16],WeaponSubClassCost[17],WeaponSubClassCost[18],WeaponSubClassCost[19],WeaponSubClassCost[20],ArmorSubClassCost[0],ArmorSubClassCost[1],ArmorSubClassCost[2],ArmorSubClassCost[3],ArmorSubClassCost[4],ArmorSubClassCost[5],ArmorSubClassCost[6],ArmorSubClassCost[7]
577,0,0,3839,3839,0,0,0,0,0,0,3839,0,0,0,2559,2544,54,3839,3839,2559,0,0,3125,3125,3125,3125,0,2559,0
578,0,0,3842,3842,0,0,0,0,0,0,3842,0,0,0,2561,2546,54,3842,3842,2561,0,0,3127,3127,3127,3127,0,2561,0
579,0,0,3845,3845,0,0,0,0,0,0,3845,0,0,0,2563,2548,54,3845,3845,2563,0,0,3129,3129,3129,3129,0,2563,0
580,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
581,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
582,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
583,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
584,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
585,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
586,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
587,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
588,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
589,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
590,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
591,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
592,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
593,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
594,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
595,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
596,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
597,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
598,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
599,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
600,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
601,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
602,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
603,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
604,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
605,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
606,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
607,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
608,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
609,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
610,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
611,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
612,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
613,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
614,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
615,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
616,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
617,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
618,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
619,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
620,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
621,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
622,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
623,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
624,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
625,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
626,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
627,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
628,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
629,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
630,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
631,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
632,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
633,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
634,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
635,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
636,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
637,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
638,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
639,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
640,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
641,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
642,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
643,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
644,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
645,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
646,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
647,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
648,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
649,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
650,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
651,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
652,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
653,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
654,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
655,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
656,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
657,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
658,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
659,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
660,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
661,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
662,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
663,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
664,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
665,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
666,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
667,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
668,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
669,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
670,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
671,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
672,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
673,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
674,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
675,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
676,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
677,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
678,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
679,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
680,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
681,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
682,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
683,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
684,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
685,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
686,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
687,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
688,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
689,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
690,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
691,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
692,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
693,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
694,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
695,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
696,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
697,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
698,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
699,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
700,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
701,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
702,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
703,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
704,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
705,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
706,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
707,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
708,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
709,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
710,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
711,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
712,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
713,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
714,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
715,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
716,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
717,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
718,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
719,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
720,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
721,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
722,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
723,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
724,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
725,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
726,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
727,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
728,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
729,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
730,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
731,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
732,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
733,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
734,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
735,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
736,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
737,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
738,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
739,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
740,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
741,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
742,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
743,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
744,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
745,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
746,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
747,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
748,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
749,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
750,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
751,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
752,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
753,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
754,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
755,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
756,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
757,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
758,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
759,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
760,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
761,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
762,0,0,3848,3848,0,0,0,0,0,0,3848,0,0,0,2565,2550,54,3848,3848,2565,0,0,3131,3131,3131,3131,0,2565,0
