ID,RaceID,SexID,BaseSection,VariationIndex,ColorIndex,Flags,MaterialResourcesID[0],MaterialResourcesID[1],MaterialResourcesID[2]
183171,1,1,8,6,6,17,128794,0,128807
183172,1,1,8,6,7,17,128795,0,128808
183173,1,1,8,6,8,17,128796,0,128809
183174,1,1,8,6,9,17,128797,0,128810
183175,1,1,8,7,0,17,128788,0,128801
183176,1,1,8,7,1,17,128789,0,128802
183177,1,1,8,7,2,17,128790,0,128803
183178,1,1,8,7,3,17,128791,0,128804
183179,1,1,8,7,4,17,128792,0,128805
183180,1,1,8,7,5,17,128793,0,128806
183181,1,1,8,7,6,17,128794,0,128807
183182,1,1,8,7,7,17,128795,0,128808
183183,1,1,8,7,8,17,128796,0,128809
183184,1,1,8,7,9,17,128797,0,128810
183185,1,1,8,8,0,17,128788,0,128801
183186,1,1,8,8,1,17,128789,0,128802
183187,1,1,8,8,2,17,128790,0,128803
183188,1,1,8,8,3,17,128791,0,128804
183189,1,1,8,8,4,17,128792,0,128805
183190,1,1,8,8,5,17,128793,0,128806
183191,1,1,8,8,6,17,128794,0,128807
183192,1,1,8,8,7,17,128795,0,128808
183193,1,1,8,8,8,17,128796,0,128809
183194,1,1,8,8,9,17,128797,0,128810
183195,1,1,8,9,0,17,128788,0,128801
183196,1,1,8,9,1,17,128789,0,128802
183197,1,1,8,9,2,17,128790,0,128803
183198,1,1,8,9,3,17,128791,0,128804
183199,1,1,8,9,4,17,128792,0,128805
183200,1,1,8,9,5,17,128793,0,128806
183201,1,1,8,9,6,17,128794,0,128807
183202,1,1,8,9,7,17,128795,0,128808
183203,1,1,8,9,8,17,128796,0,128809
183204,1,1,8,9,9,17,128797,0,128810
183205,1,1,8,10,0,17,128788,0,128801
183206,1,1,8,10,1,17,128789,0,128802
183207,1,1,8,10,2,17,128790,0,128803
183208,1,1,8,10,3,17,128791,0,128804
183209,1,1,8,10,4,17,128792,0,128805
183210,1,1,8,10,5,17,128793,0,128806
183211,1,1,8,10,6,17,128794,0,128807
183212,1,1,8,10,7,17,128795,0,128808
183213,1,1,8,10,8,17,128796,0,128809
183214,1,1,8,10,9,17,128797,0,128810
183215,1,1,8,11,0,17,128788,0,128801
183216,1,1,8,11,1,17,128789,0,128802
183217,1,1,8,11,2,17,128790,0,128803
183218,1,1,8,11,3,17,128791,0,128804
183219,1,1,8,11,4,17,128792,0,128805
183220,1,1,8,11,5,17,128793,0,128806
183221,1,1,8,11,6,17,128794,0,128807
183222,1,1,8,11,7,17,128795,0,128808
183223,1,1,8,11,8,17,128796,0,128809
183224,1,1,8,11,9,17,128797,0,128810
183225,1,1,8,12,0,17,128788,0,128801
183226,1,1,8,12,1,17,128789,0,128802
183227,1,1,8,12,2,17,128790,0,128803
183228,1,1,8,12,3,17,128791,0,128804
183229,1,1,8,12,4,17,128792,0,128805
183230,1,1,8,12,5,17,128793,0,128806
183231,1,1,8,12,6,17,128794,0,128807
183232,1,1,8,12,7,17,128795,0,128808
183233,1,1,8,12,8,17,128796,0,128809
183234,1,1,8,12,9,17,128797,0,128810
183235,1,1,8,13,0,17,128788,0,128801
183236,1,1,8,13,1,17,128789,0,128802
183237,1,1,8,13,2,17,128790,0,128803
183238,1,1,8,13,3,17,128791,0,128804
183239,1,1,8,13,4,17,128792,0,128805
183240,1,1,8,13,5,17,128793,0,128806
183241,1,1,8,13,6,17,128794,0,128807
183242,1,1,8,13,7,17,128795,0,128808
183243,1,1,8,13,8,17,128796,0,128809
183244,1,1,8,13,9,17,128797,0,128810
183245,1,1,8,14,0,17,128788,0,128801
183246,1,1,8,14,1,17,128789,0,128802
183247,1,1,8,14,2,17,128790,0,128803
183248,1,1,8,14,3,17,128791,0,128804
183249,1,1,8,14,4,17,128792,0,128805
183250,1,1,8,14,5,17,128793,0,128806
183251,1,1,8,14,6,17,128794,0,128807
183252,1,1,8,14,7,17,128795,0,128808
183253,1,1,8,14,8,17,128796,0,128809
183254,1,1,8,14,9,17,128797,0,128810
183255,1,1,8,15,0,17,128788,0,128801
183256,1,1,8,15,1,17,128789,0,128802
183257,1,1,8,15,2,17,128790,0,128803
183258,1,1,8,15,3,17,128791,0,128804
183259,1,1,8,15,4,17,128792,0,128805
183260,1,1,8,15,5,17,128793,0,128806
183261,1,1,8,15,6,17,128794,0,128807
183262,1,1,8,15,7,17,128795,0,128808
183263,1,1,8,15,8,17,128796,0,128809
183264,1,1,8,15,9,17,128797,0,128810
183265,1,1,8,16,0,17,128788,0,128801
183266,1,1,8,16,1,17,128789,0,128802
183267,1,1,8,16,2,17,128790,0,128803
183268,1,1,8,16,3,17,128791,0,128804
183269,1,1,8,16,4,17,128792,0,128805
183270,1,1,8,16,5,17,128793,0,128806
183271,1,1,8,16,6,17,128794,0,128807
183272,1,1,8,16,7,17,128795,0,128808
183273,1,1,8,16,8,17,128796,0,128809
183274,1,1,8,16,9,17,128797,0,128810
183275,1,1,8,17,0,17,128788,0,128801
183276,1,1,8,17,1,17,128789,0,128802
183277,1,1,8,17,2,17,128790,0,128803
183278,1,1,8,17,3,17,128791,0,128804
183279,1,1,8,17,4,17,128792,0,128805
183280,1,1,8,17,5,17,128793,0,128806
183281,1,1,8,17,6,17,128794,0,128807
183282,1,1,8,17,7,17,128795,0,128808
183283,1,1,8,17,8,17,128796,0,128809
183284,1,1,8,17,9,17,128797,0,128810
183285,1,1,8,18,0,17,128788,0,128801
183286,1,1,8,18,1,17,128789,0,128802
183287,1,1,8,18,2,17,128790,0,128803
183288,1,1,8,18,3,17,128791,0,128804
183289,1,1,8,18,4,17,128792,0,128805
183290,1,1,8,18,5,17,128793,0,128806
183291,1,1,8,18,6,17,128794,0,128807
183292,1,1,8,18,7,17,128795,0,128808
183293,1,1,8,18,8,17,128796,0,128809
183294,1,1,8,18,9,17,128797,0,128810
183295,1,1,9,0,0,17,128747,128760,0
183296,1,1,9,0,1,17,128748,128761,0
183297,1,1,9,0,2,17,128749,128762,0
183298,1,1,9,0,3,17,128750,128763,0
183299,1,1,9,0,4,17,128751,128764,0
183300,1,1,9,0,5,17,128752,128765,0
183301,1,1,9,0,6,17,128753,128766,0
183302,1,1,9,0,7,17,128754,128767,0
183303,1,1,9,0,8,17,128755,128768,0
183304,1,1,9,0,9,17,128756,128769,0
183305,1,1,5,0,10,8,128783,0,0
183306,1,1,5,0,11,8,128784,0,0
183307,1,1,8,19,0,17,128788,0,128801
183308,1,1,8,19,1,17,128789,0,128802
183309,1,1,8,19,2,17,128790,0,128803
183310,1,1,8,19,3,17,128791,0,128804
183311,1,1,8,19,4,17,128792,0,128805
183312,1,1,8,19,5,17,128793,0,128806
183313,1,1,8,19,6,17,128794,0,128807
183314,1,1,8,19,7,17,128795,0,128808
183315,1,1,8,19,8,17,128796,0,128809
183316,1,1,8,19,9,17,128797,0,128810
183317,1,1,8,20,0,17,128788,0,128801
183318,1,1,8,20,1,17,128789,0,128802
183319,1,1,8,20,2,17,128790,0,128803
183320,1,1,8,20,3,17,128791,0,128804
183321,1,1,8,20,4,17,128792,0,128805
183322,1,1,8,20,5,17,128793,0,128806
183323,1,1,8,20,6,17,128794,0,128807
183324,1,1,8,20,7,17,128795,0,128808
183325,1,1,8,20,8,17,128796,0,128809
183326,1,1,8,20,9,17,128797,0,128810
183327,1,1,8,21,0,17,128788,0,128801
183328,1,1,8,21,1,17,128789,0,128802
183329,1,1,8,21,2,17,128790,0,128803
183330,1,1,8,21,3,17,128791,0,128804
183331,1,1,8,21,4,17,128792,0,128805
183332,1,1,8,21,5,17,128793,0,128806
183333,1,1,8,21,6,17,128794,0,128807
183334,1,1,8,21,7,17,128795,0,128808
183335,1,1,8,21,8,17,128796,0,128809
183336,1,1,8,21,9,17,128797,0,128810
183337,1,1,8,22,0,17,128788,0,128801
183338,1,1,8,22,1,17,128789,0,128802
183339,1,1,8,22,2,17,128790,0,128803
183340,1,1,8,22,3,17,128791,0,128804
183341,1,1,8,22,4,17,128792,0,128805
183342,1,1,8,22,5,17,128793,0,128806
183343,1,1,8,22,6,17,128794,0,128807
183344,1,1,8,22,7,17,128795,0,128808
183345,1,1,8,22,8,17,128796,0,128809
183346,1,1,8,22,9,17,128797,0,128810
183347,1,1,8,23,0,17,128788,0,128801
183348,1,1,8,23,1,17,128789,0,128802
183349,1,1,8,23,2,17,128790,0,128803
183350,1,1,8,23,3,17,128791,0,128804
183351,1,1,8,23,4,17,128792,0,128805
183352,1,1,8,23,5,17,128793,0,128806
183353,1,1,8,23,6,17,128794,0,128807
183354,1,1,8,23,7,17,128795,0,128808
183355,1,1,8,23,8,17,128796,0,128809
183356,1,1,8,23,9,17,128797,0,128810
183357,1,1,8,0,10,5,128798,0,128811
183358,1,1,8,1,10,5,128798,0,128811
183359,1,1,8,2,10,5,128798,0,128811
183360,1,1,8,3,10,5,128798,0,128811
183361,1,1,8,4,10,5,128798,0,128811
183362,1,1,8,5,10,5,128798,0,128811
183363,1,1,8,6,10,5,128798,0,128811
183364,1,1,8,7,10,5,128798,0,128811
183365,1,1,8,8,10,5,128798,0,128811
183366,1,1,8,9,10,5,128798,0,128811
183367,1,1,8,10,10,5,128798,0,128811
183368,1,1,8,11,10,5,128798,0,128811
183369,1,1,8,12,10,5,128798,0,128811
183370,1,1,8,13,10,5,128798,0,128811
183371,1,1,8,14,10,5,128798,0,128811
183372,1,1,8,15,10,5,128798,0,128811
183373,1,1,8,16,10,5,128798,0,128811
183374,1,1,8,17,10,5,128798,0,128811
183375,1,1,8,18,10,5,128798,0,128811
183376,1,1,8,19,10,5,128798,0,128811
183377,1,1,8,20,10,5,128798,0,128811
183378,1,1,8,21,10,5,128798,0,128811
183379,1,1,8,22,10,5,128798,0,128811
183380,1,1,8,23,10,5,128798,0,128811
183381,1,1,8,0,11,5,128799,0,128812
183382,1,1,8,1,11,5,128799,0,128812
183383,1,1,8,2,11,5,128799,0,128812
183384,1,1,8,3,11,5,128799,0,128812
183385,1,1,8,4,11,5,128799,0,128812
183386,1,1,8,5,11,5,128799,0,128812
183387,1,1,8,6,11,5,128799,0,128812
183388,1,1,8,7,11,5,128799,0,128812
183389,1,1,8,8,11,5,128799,0,128812
183390,1,1,8,9,11,5,128799,0,128812
183391,1,1,8,10,11,5,128799,0,128812
183392,1,1,8,11,11,5,128799,0,128812
183393,1,1,8,12,11,5,128799,0,128812
183394,1,1,8,13,11,5,128799,0,128812
183395,1,1,8,14,11,5,128799,0,128812
183396,1,1,8,15,11,5,128799,0,128812
183397,1,1,8,16,11,5,128799,0,128812
183398,1,1,8,17,11,5,128799,0,128812
183399,1,1,8,18,11,5,128799,0,128812
183400,1,1,8,19,11,5,128799,0,128812
183401,1,1,8,20,11,5,128799,0,128812
183402,1,1,8,21,11,5,128799,0,128812
183403,1,1,8,22,11,5,128799,0,128812
183404,1,1,8,23,11,5,128799,0,128812
183405,1,1,8,0,12,5,128800,0,128813
183406,1,1,8,1,12,5,128800,0,128813
183407,1,1,8,2,12,5,128800,0,128813
183408,1,1,8,3,12,5,128800,0,128813
183409,1,1,8,4,12,5,128800,0,128813
183410,1,1,8,5,12,5,128800,0,128813
183411,1,1,8,6,12,5,128800,0,128813
183412,1,1,8,7,12,5,128800,0,128813
183413,1,1,8,8,12,5,128800,0,128813
183414,1,1,8,9,12,5,128800,0,128813
183415,1,1,8,10,12,5,128800,0,128813
183416,1,1,8,11,12,5,128800,0,128813
183417,1,1,8,12,12,5,128800,0,128813
183418,1,1,8,13,12,5,128800,0,128813
183419,1,1,8,14,12,5,128800,0,128813
183420,1,1,8,15,12,5,128800,0,128813
183421,1,1,8,16,12,5,128800,0,128813
183422,1,1,8,17,12,5,128800,0,128813
183423,1,1,8,18,12,5,128800,0,128813
183424,1,1,8,19,12,5,128800,0,128813
183425,1,1,8,20,12,5,128800,0,128813
183426,1,1,8,21,12,5,128800,0,128813
183427,1,1,8,22,12,5,128800,0,128813
183428,1,1,8,23,12,5,128800,0,128813
183429,1,1,5,0,12,5,128785,0,0
183430,1,1,9,0,12,5,128757,128770,0
183431,1,1,5,0,13,5,128786,0,0
183432,1,1,9,0,13,5,128758,128771,0
183433,1,1,5,0,14,5,128787,0,0
183434,1,1,9,0,14,5,128759,128772,0
183435,1,1,6,0,12,5,0,128598,0
183436,1,1,6,0,13,5,0,128599,0
183437,1,1,6,0,14,5,0,128600,0
183438,1,1,6,1,12,5,0,128611,0
183439,1,1,6,1,13,5,0,128612,0
183440,1,1,6,1,14,5,0,128613,0
183441,1,1,6,10,12,5,0,128704,0
183442,1,1,6,10,13,5,0,128705,0
183443,1,1,6,10,14,5,0,128706,0
183444,1,1,6,15,0,5,0,149150,0
183445,1,1,6,15,1,5,0,149151,0
183446,1,1,6,15,2,5,0,149152,0
183447,1,1,6,15,3,5,0,149153,0
183448,1,1,6,15,4,5,0,149154,0
183449,1,1,6,15,5,5,0,149155,0
183450,1,1,6,15,6,5,0,149156,0
183451,1,1,6,15,7,5,0,149157,0
183452,1,1,6,15,8,5,0,149158,0
183453,1,1,6,15,9,5,0,149159,0
183454,1,1,6,16,0,5,0,149160,0
183455,1,1,6,16,1,5,0,149161,0
183456,1,1,6,16,2,5,0,149162,0
183457,1,1,6,16,3,5,0,149163,0
183458,1,1,6,16,4,5,0,149164,0
183459,1,1,6,16,5,5,0,149165,0
183460,1,1,6,16,6,5,0,149166,0
183461,1,1,6,16,7,5,0,149167,0
183462,1,1,6,16,8,5,0,149168,0
183463,1,1,6,16,9,5,0,149169,0
183464,1,1,6,17,0,5,0,149170,0
183465,1,1,6,17,1,5,0,149171,0
183466,1,1,6,17,2,5,0,149172,0
183467,1,1,6,17,3,5,0,149173,0
183468,1,1,6,17,4,5,0,149174,0
183469,1,1,6,17,5,5,0,149175,0
183470,1,1,6,17,6,5,0,149176,0
183471,1,1,6,17,7,5,0,149177,0
183472,1,1,6,17,8,5,0,149178,0
183473,1,1,6,17,9,5,0,149179,0
183474,1,1,6,18,0,5,0,149180,0
183475,1,1,6,18,1,5,0,149181,0
183476,1,1,6,18,2,5,0,149182,0
183477,1,1,6,18,3,5,0,149183,0
183478,1,1,6,18,4,5,0,149184,0
183479,1,1,6,18,5,5,0,149185,0
183480,1,1,6,18,6,5,0,149186,0
183481,1,1,6,18,7,5,0,149187,0
183482,1,1,6,18,8,5,0,149188,0
183483,1,1,6,18,9,5,0,149189,0
183484,1,1,6,19,0,5,0,149190,0
183485,1,1,6,19,1,5,0,149191,0
183486,1,1,6,19,2,5,0,149192,0
183487,1,1,6,19,3,5,0,149193,0
183488,1,1,6,19,4,5,0,149194,0
183489,1,1,6,19,5,5,0,149195,0
183490,1,1,6,19,6,5,0,149196,0
183491,1,1,6,19,7,5,0,149197,0
183492,1,1,6,19,8,5,0,149198,0
183493,1,1,6,19,9,5,0,149199,0
183494,1,1,6,20,0,5,0,149200,0
183495,1,1,6,20,1,5,0,149201,0
183496,1,1,6,20,2,5,0,149202,0
183497,1,1,6,20,3,5,0,149203,0
183498,1,1,6,20,4,5,0,149204,0
183499,1,1,6,20,5,5,0,149205,0
183500,1,1,6,20,6,5,0,149206,0
183501,1,1,6,20,7,5,0,149207,0
183502,1,1,6,20,8,5,0,149208,0
183503,1,1,6,20,9,5,0,149209,0
183504,1,1,6,21,0,5,0,149210,0
183505,1,1,6,21,1,5,0,149211,0
183506,1,1,6,21,2,5,0,149212,0
183507,1,1,6,21,3,5,0,149213,0
183508,1,1,6,21,4,5,0,149214,0
183509,1,1,6,21,5,5,0,149215,0
183510,1,1,6,21,6,5,0,149216,0
183511,1,1,6,21,7,5,0,149217,0
183512,1,1,6,21,8,5,0,149218,0
183513,1,1,6,21,9,5,0,149219,0
183514,1,1,6,22,0,5,0,149220,0
183515,1,1,6,22,1,5,0,149221,0
183516,1,1,6,22,2,5,0,149222,0
183517,1,1,6,22,3,5,0,149223,0
183518,1,1,6,22,4,5,0,149224,0
183519,1,1,6,22,5,5,0,149225,0
183520,1,1,6,22,6,5,0,149226,0
183521,1,1,6,22,7,5,0,149227,0
183522,1,1,6,22,8,5,0,149228,0
183523,1,1,6,22,9,5,0,149229,0
183524,1,1,6,23,0,5,0,149230,0
183525,1,1,6,23,1,5,0,149231,0
183526,1,1,6,23,2,5,0,149232,0
183527,1,1,6,23,3,5,0,149233,0
183528,1,1,6,23,4,5,0,149234,0
183529,1,1,6,23,5,5,0,149235,0
183530,1,1,6,23,6,5,0,149236,0
183531,1,1,6,23,7,5,0,149237,0
183532,1,1,6,23,8,5,0,149238,0
183533,1,1,6,23,9,5,0,149239,0
183534,1,1,6,24,0,5,0,149240,0
183535,1,1,6,24,1,5,0,149241,0
183536,1,1,6,24,2,5,0,149242,0
183537,1,1,6,24,3,5,0,149243,0
183538,1,1,6,24,4,5,0,149244,0
183539,1,1,6,24,5,5,0,149245,0
183540,1,1,6,24,6,5,0,149246,0
183541,1,1,6,24,7,5,0,149247,0
183542,1,1,6,24,8,5,0,149248,0
183543,1,1,6,24,9,5,0,149249,0
183544,1,1,6,25,0,5,0,149250,0
183545,1,1,6,25,1,5,0,149251,0
183546,1,1,6,25,2,5,0,149252,0
183547,1,1,6,25,3,5,0,149253,0
183548,1,1,6,25,4,5,0,149254,0
183549,1,1,6,25,5,5,0,149255,0
183550,1,1,6,25,6,5,0,149256,0
183551,1,1,6,25,7,5,0,149257,0
183552,1,1,6,25,8,5,0,149258,0
183553,1,1,6,25,9,5,0,149259,0
183554,1,1,6,26,0,5,0,149260,0
183555,1,1,6,26,1,5,0,149261,0
183556,1,1,6,26,2,5,0,149262,0
183557,1,1,6,26,3,5,0,149263,0
183558,1,1,6,26,4,5,0,149264,0
183559,1,1,6,26,5,5,0,149265,0
183560,1,1,6,26,6,5,0,149266,0
183561,1,1,6,26,7,5,0,149267,0
183562,1,1,6,26,8,5,0,149268,0
183563,1,1,6,26,9,5,0,149269,0
183564,1,1,6,27,0,5,0,149270,0
183565,1,1,6,27,1,5,0,149271,0
183566,1,1,6,27,2,5,0,149272,0
183567,1,1,6,27,3,5,0,149273,0
183568,1,1,6,27,4,5,0,149274,0
183569,1,1,6,27,5,5,0,149275,0
183570,1,1,6,27,6,5,0,149276,0
183571,1,1,6,27,7,5,0,149277,0
183572,1,1,6,27,8,5,0,149278,0
183573,1,1,6,27,9,5,0,149279,0
183574,1,1,6,28,0,5,0,149280,0
183575,1,1,6,28,1,5,0,149281,0
183576,1,1,6,28,2,5,0,149282,0
183577,1,1,6,28,3,5,0,149283,0
183578,1,1,6,28,4,5,0,149284,0
183579,1,1,6,28,5,5,0,149285,0
183580,1,1,6,28,6,5,0,149286,0
183581,1,1,6,28,7,5,0,149287,0
183582,1,1,6,28,8,5,0,149288,0
183583,1,1,6,28,9,5,0,149289,0
183584,1,1,6,29,0,5,0,149290,0
183585,1,1,6,29,1,5,0,149291,0
183586,1,1,6,29,2,5,0,149292,0
183587,1,1,6,29,3,5,0,149293,0
183588,1,1,6,29,4,5,0,149294,0
183589,1,1,6,29,5,5,0,149295,0
183590,1,1,6,29,6,5,0,149296,0
183591,1,1,6,29,7,5,0,149297,0
183592,1,1,6,29,8,5,0,149298,0
183593,1,1,6,29,9,5,0,149299,0
183594,4,1,6,13,0,5,0,126525,0
183595,4,1,6,13,1,5,0,126526,0
183596,4,1,6,13,2,5,0,126527,0
183597,4,1,6,13,3,5,0,126528,0
183598,4,1,6,13,4,5,0,126529,0
183599,4,1,6,13,5,5,0,126530,0
183600,4,1,6,13,6,5,0,126531,0
183601,4,1,6,13,7,5,0,179326,0
183602,4,1,6,13,8,5,0,126532,0
183603,4,1,6,14,0,5,0,126533,0
183604,4,1,6,14,1,5,0,126534,0
183605,4,1,6,14,2,5,0,126535,0
183606,4,1,6,14,3,5,0,126536,0
183607,4,1,6,14,4,5,0,126537,0
183608,4,1,6,14,5,5,0,126538,0
183609,4,1,6,14,6,5,0,126539,0
183610,4,1,6,14,7,5,0,179528,0
183611,4,1,6,14,8,5,0,126540,0
183612,4,1,6,15,0,5,0,126541,0
183613,4,1,6,15,1,5,0,126542,0
183614,4,1,6,15,2,5,0,126543,0
183615,4,1,6,15,3,5,0,126544,0
183616,4,1,6,15,4,5,0,126545,0
183617,4,1,6,15,5,5,0,126546,0
183618,4,1,6,15,6,5,0,126547,0
183619,4,1,6,15,7,5,0,179529,0
183620,4,1,6,15,8,5,0,126548,0
183621,4,1,6,16,0,5,0,126549,0
183622,4,1,6,16,1,5,0,126550,0
183623,4,1,6,16,2,5,0,126551,0
183624,4,1,6,16,3,5,0,126552,0
183625,4,1,6,16,4,5,0,126553,0
183626,4,1,6,16,5,5,0,126554,0
183627,4,1,6,16,6,5,0,126555,0
183628,4,1,6,16,7,5,0,179530,0
183629,4,1,6,16,8,5,0,126556,0
183630,4,1,6,17,0,5,0,126557,0
183631,4,1,6,17,1,5,0,126558,0
183632,4,1,6,17,2,5,0,126559,0
183633,4,1,6,17,3,5,0,126560,0
183634,4,1,6,17,4,5,0,126561,0
183635,4,1,6,17,5,5,0,126562,0
183636,4,1,6,17,6,5,0,126563,0
183637,4,1,6,17,7,5,0,179531,0
183638,4,1,6,17,8,5,0,126564,0
183639,11,0,6,0,0,1,0,129504,0
183640,11,0,9,0,0,17,129653,129670,0
183641,11,0,5,0,0,17,129687,129487,0
183642,11,0,5,0,1,17,129688,129488,0
183643,11,0,5,0,2,17,129689,129489,0
183644,11,0,6,0,1,1,0,129505,0
183645,11,0,6,0,2,1,0,129506,0
183646,11,0,9,0,1,17,129654,129671,0
183647,11,0,9,0,2,17,129655,129672,0
183648,11,0,8,0,0,17,129477,0,0
183649,11,0,8,0,1,17,129478,0,0
183650,11,0,8,0,2,17,129479,0,0
183651,11,0,8,0,3,17,129480,0,0
183652,11,0,8,1,0,17,129477,0,0
183653,11,0,8,1,1,17,129478,0,0
183654,11,0,8,1,2,17,129479,0,0
183655,11,0,8,1,3,17,129480,0,0
183656,11,0,6,0,3,1,0,129507,0
183657,11,0,6,1,0,1,0,129521,0
183658,11,0,6,1,1,1,0,129522,0
183659,11,0,6,1,2,1,0,129523,0
183660,11,0,6,1,3,1,0,129524,0
183661,11,0,6,2,0,1,0,129538,0
183662,11,0,6,2,1,1,0,129539,0
183663,11,0,6,2,2,1,0,129540,0
183664,11,0,6,2,3,1,0,129541,0
183665,11,0,5,0,3,17,129690,129490,0
183666,11,0,5,0,4,17,129691,129491,0
183667,11,0,5,0,5,17,129692,129492,0
183668,11,0,5,0,6,17,129693,129493,0
183669,11,0,5,0,7,17,129694,129494,0
183670,11,0,5,0,8,17,129695,129495,0
183671,11,0,5,0,9,17,129696,129496,0
183672,11,0,5,0,10,17,129697,129497,0
183673,11,0,5,0,11,17,129698,129498,0
183674,11,0,5,0,12,17,129699,129499,0
183675,11,0,5,0,13,17,129700,129500,0
183676,11,0,6,0,4,1,0,129508,0
183677,11,0,6,0,5,1,0,129509,0
183678,11,0,6,0,6,1,0,129510,0
183679,11,0,6,0,7,1,0,129511,0
183680,11,0,6,0,8,1,0,129512,0
183681,11,0,6,0,9,1,0,129513,0
183682,11,0,6,0,10,1,0,129514,0
183683,11,0,6,0,11,1,0,129515,0
183684,11,0,6,0,12,1,0,129516,0
183685,11,0,6,0,13,1,0,129517,0
183686,11,0,6,1,4,1,0,129525,0
183687,11,0,6,1,5,1,0,129526,0
183688,11,0,6,1,6,1,0,129527,0
183689,11,0,6,1,7,1,0,129528,0
183690,11,0,6,1,8,1,0,129529,0
183691,11,0,6,1,9,1,0,129530,0
183692,11,0,6,1,10,1,0,129531,0
183693,11,0,6,1,11,1,0,129532,0
183694,11,0,6,1,12,1,0,129533,0
183695,11,0,6,1,13,1,0,129534,0
183696,11,0,6,2,4,1,0,129542,0
183697,11,0,6,2,5,1,0,129543,0
183698,11,0,6,2,6,1,0,129544,0
183699,11,0,6,2,7,1,0,129545,0
183700,11,0,6,2,8,1,0,129546,0
183701,11,0,6,2,9,1,0,129547,0
183702,11,0,6,2,10,1,0,129548,0
183703,11,0,6,2,11,1,0,129549,0
183704,11,0,6,2,12,1,0,129550,0
183705,11,0,6,2,13,1,0,129551,0
183706,11,0,6,3,0,1,0,129555,0
183707,11,0,6,3,1,1,0,129556,0
183708,11,0,6,3,2,1,0,129557,0
183709,11,0,6,3,3,1,0,129558,0
183710,11,0,6,3,4,1,0,129559,0
183711,11,0,6,3,5,1,0,129560,0
183712,11,0,6,3,6,1,0,129561,0
183713,11,0,6,3,7,1,0,129562,0
183714,11,0,6,3,8,1,0,129563,0
183715,11,0,6,3,9,1,0,129564,0
183716,11,0,6,3,10,1,0,129565,0
183717,11,0,6,3,11,1,0,129566,0
183718,11,0,6,3,12,1,0,129567,0
183719,11,0,6,3,13,1,0,129568,0
183720,11,0,6,4,0,1,0,129569,0
183721,11,0,6,4,1,1,0,129570,0
183722,11,0,6,4,2,1,0,129571,0
183723,11,0,6,4,3,1,0,129572,0
183724,11,0,6,4,4,1,0,129573,0
183725,11,0,6,4,5,1,0,129574,0
183726,11,0,6,4,6,1,0,129575,0
183727,11,0,6,4,7,1,0,129576,0
183728,11,0,6,4,8,1,0,129577,0
183729,11,0,6,4,9,1,0,129578,0
183730,11,0,6,4,10,1,0,129579,0
183731,11,0,6,4,11,1,0,129580,0
183732,11,0,6,4,12,1,0,129581,0
183733,11,0,6,4,13,1,0,129582,0
183734,11,0,6,5,0,1,0,129583,0
183735,11,0,6,5,1,1,0,129584,0
183736,11,0,6,5,2,1,0,129585,0
183737,11,0,6,5,3,1,0,129586,0
183738,11,0,6,5,4,1,0,129587,0
183739,11,0,6,5,5,1,0,129588,0
183740,11,0,6,5,6,1,0,129589,0
183741,11,0,6,5,7,1,0,129590,0
183742,11,0,6,5,8,1,0,129591,0
183743,11,0,6,5,9,1,0,129592,0
183744,11,0,6,5,10,1,0,129593,0
183745,11,0,6,5,11,1,0,129594,0
183746,11,0,6,5,12,1,0,129595,0
183747,11,0,6,5,13,1,0,129596,0
183748,11,0,6,6,0,1,0,129597,0
183749,11,0,6,6,1,1,0,129598,0
183750,11,0,6,6,2,1,0,129599,0
183751,11,0,6,6,3,1,0,129600,0
183752,11,0,6,6,4,1,0,129601,0
183753,11,0,6,6,5,1,0,129602,0
183754,11,0,6,6,6,1,0,129603,0
183755,11,0,6,6,7,1,0,129604,0
183756,11,0,6,6,8,1,0,129605,0
183757,11,0,6,6,9,1,0,129606,0
183758,11,0,6,6,10,1,0,129607,0
183759,11,0,6,6,11,1,0,129608,0
183760,11,0,6,6,12,1,0,129609,0
183761,11,0,6,6,13,1,0,129610,0
183762,11,0,6,7,0,1,0,129611,0
183763,11,0,6,7,1,1,0,129612,0
183764,11,0,6,7,2,1,0,129613,0
183765,11,0,6,7,3,1,0,129614,0
183766,11,0,6,7,4,1,0,129615,0
183767,11,0,6,7,5,1,0,129616,0
183768,11,0,6,7,6,1,0,129617,0
183769,11,0,6,7,7,1,0,129618,0
183770,11,0,6,7,8,1,0,129619,0
183771,11,0,6,7,9,1,0,129620,0
183772,11,0,6,7,10,1,0,129621,0
183773,11,0,6,7,11,1,0,129622,0
183774,11,0,6,7,12,1,0,129623,0
183775,11,0,6,7,13,1,0,129624,0
183776,11,0,6,8,0,1,0,129625,0
183777,11,0,6,8,1,1,0,129626,0
183778,11,0,6,8,2,1,0,129627,0
183779,11,0,6,8,3,1,0,129628,0
183780,11,0,6,8,4,1,0,129629,0
183781,11,0,6,8,5,1,0,129630,0
183782,11,0,6,8,6,1,0,129631,0
183783,11,0,6,8,7,1,0,129632,0
183784,11,0,6,8,8,1,0,129633,0
183785,11,0,6,8,9,1,0,129634,0
183786,11,0,6,8,10,1,0,129635,0
183787,11,0,6,8,11,1,0,129636,0
183788,11,0,6,8,12,1,0,129637,0
183789,11,0,6,8,13,1,0,129638,0
183790,11,0,6,9,0,1,0,129639,0
